passage,lineage,rep,BP,RI,sense,DVG_type,length_dvg,read_counts_virema,pBP_virema,pRI_virema,rpht_virema,read_counts_ditector,pBP_ditector,pRI_ditector,rpht_ditector
Five,C,Two,7033,5086,Neg_Pos,3cb/sb,8155,0,0,0,0,1,0.002237136,0,1.082075421
Five,C,Two,8026,7985,Neg_Pos,3cb/sb,4263,0,0,0,0,1,0.00078064,0,1.082075421
Five,C,Two,8080,6079,Neg_Pos,3cb/sb,6115,0,0,0,0,1,0.000710227,0,1.082075421
Five,C,Two,10031,10029,Neg,Deletion_reverse,10135,1,0.001049318,0.00105042,1.821891852,0,0,0.001051525,0
Five,C,Two,1255,1253,Neg,Deletion_reverse,10135,1,0.003745318,0.003759398,1.821891852,0,0,0.001183432,0
Five,C,Two,1865,533,Neg,Deletion_reverse,8805,1,0.002967359,0.003205128,1.821891852,0,0,0.000805802,0
Five,C,Two,2244,2242,Neg,Deletion_reverse,10135,1,0.002247191,0.002364066,1.821891852,0,0,0.000862069,0
Five,C,Two,2290,2287,Neg,Deletion_reverse,10134,1,0.000930233,0.000940734,1.821891852,0,0,0.000773994,0
Five,C,Two,2331,2329,Neg,Deletion_reverse,10135,1,0.001116071,0.001119821,1.821891852,0,0,0.000904977,0
Five,C,Two,2340,9705,Neg,Insertion_reverse,17502,1,0.001149425,0.001757469,1.821891852,0,0,0.000633714,0
Five,C,Two,2351,7629,Neg,Insertion_reverse,15415,1,0.001278772,0.001426534,1.821891852,0,0,0.000625,0
Five,C,Two,2378,2375,Neg,Deletion_reverse,10134,1,0.001261034,0.001234568,1.821891852,0,0,0.001203369,0
Five,C,Two,2769,5007,Neg,Insertion_reverse,12375,1,0.001703578,0.000668896,1.821891852,0,0,0.000641849,0
Five,C,Two,2821,5305,Neg,Insertion_reverse,12621,1,0.001278772,0.001034126,1.821891852,0,0,0.000617284,0
Five,C,Two,2841,2839,Neg,Deletion_reverse,10135,1,0.001117318,0.001116071,1.821891852,0,0,0.000896057,0
Five,C,Two,2845,2843,Neg,Deletion_reverse,10135,1,0.001092896,0.001111111,1.821891852,0,0,0.000892061,0
Five,C,Two,4069,883,Neg,Deletion_reverse,6951,1,0.003194888,0.000838926,1.821891852,0,0,0.000568828,0
Five,C,Two,4098,4096,Neg,Deletion_reverse,10135,1,0.003174603,0.003205128,1.821891852,0,0,0.001788909,0
Five,C,Two,4119,10072,Neg,Insertion_reverse,16090,1,0.002347418,0.001757469,1.821891852,0,0,0.001766784,0
Five,C,Two,4169,4167,Neg,Deletion_reverse,10135,1,0.001345895,0.001428571,1.821891852,0,0,0.001335113,0
Five,C,Two,4805,5455,Neg,Insertion_reverse,10787,1,0.001440922,0.001324503,1.821891852,0,0,0.001052632,0
Five,C,Two,4840,7290,Neg,Insertion_reverse,12587,1,0.001256281,0.001533742,1.821891852,0,0,0.001150748,0
Five,C,Two,4894,4891,Neg,Deletion_reverse,10134,1,0.000566893,0.000552486,1.821891852,0,0,0.000449438,0
Five,C,Two,4935,5217,Neg,Insertion_reverse,10419,1,0.001040583,0.000667111,1.821891852,0,0,0.000585823,0
Five,C,Two,4946,9734,Neg,Insertion_reverse,14925,1,0.000560224,0.001680672,1.821891852,0,0,0.000784314,0
Five,C,Two,5054,1354,Neg,Deletion_reverse,6437,1,0.000637755,0.008547009,1.821891852,0,0,0.001923077,0
Five,C,Two,5054,5306,Neg,Insertion_reverse,10389,1,0.000637755,0.001075269,1.821891852,0,0,0.000621504,0
Five,C,Two,5196,7380,Neg,Insertion_reverse,12321,1,0.000747943,0.001194743,1.821891852,0,0,0.000746826,0
Five,C,Two,5210,5207,Neg,Deletion_reverse,10134,1,0.000658328,0.000682594,1.821891852,0,0,0.000573066,0
Five,C,Two,5211,5209,Neg,Deletion_reverse,10135,2,0.001306336,0.001315789,3.643783705,0,0,0.001114206,0
Five,C,Two,5258,5287,Neg,Insertion_reverse,10166,1,0.001075269,0.000902527,1.821891852,0,0,0.00048852,0
Five,C,Two,5310,10083,Neg,Insertion_reverse,14910,1,0.001102536,0.003773585,1.821891852,0,0,0.003802281,0
Five,C,Two,5325,5425,Neg,Insertion_reverse,10237,1,0.001039501,0.001037344,1.821891852,0,0,0.000794281,0
Five,C,Two,5327,7651,Neg,Insertion_reverse,12461,1,0.001009082,0.003816794,1.821891852,0,0,0.000761615,0
Five,C,Two,5328,5326,Neg,Deletion_reverse,10135,1,0.001002004,0.001036269,1.821891852,0,0,0.000591017,0
Five,C,Two,5393,5333,Neg,Deletion_reverse,10077,1,0.000934579,0.001,1.821891852,0,0,0.000567859,0
Five,C,Two,5423,1345,Neg,Deletion_reverse,6059,1,0.00102145,0.008333333,1.821891852,0,0,0.001658375,0
Five,C,Two,5440,5438,Neg,Deletion_reverse,10135,1,0.001287001,0.001221001,1.821891852,0,0,0.000914913,0
Five,C,Two,5468,5466,Neg,Deletion_reverse,10135,1,0.001381215,0.001358696,1.821891852,0,0,0.001177856,0
Five,C,Two,5476,5474,Neg,Deletion_reverse,10135,2,0.002656042,0.002684564,3.643783705,0,0,0.002290951,0
Five,C,Two,5688,7398,Neg,Insertion_reverse,11847,1,0.00152439,0.001160093,1.821891852,0,0,0.000713776,0
Five,C,Two,5832,4710,Neg,Deletion_reverse,9015,1,0.001964637,0.002070393,1.821891852,0,0,0.000372024,0
Five,C,Two,5838,5835,Neg,Deletion_reverse,10134,1,0.002212389,0.001845018,1.821891852,0,0,0.00067981,0
Five,C,Two,5857,5854,Neg,Deletion_reverse,10134,1,0.000990099,0.001013171,1.821891852,0,0,0.000671141,0
Five,C,Two,5862,5860,Neg,Deletion_reverse,10135,1,0.00096432,0.000979432,1.821891852,0,0,0.000645578,0
Five,C,Two,5896,4968,Neg,Deletion_reverse,9209,1,0.001308901,0.000632511,1.821891852,0,0,0.000591017,0
Five,C,Two,6128,6126,Neg,Deletion_reverse,10135,1,0.00248139,0.002688172,1.821891852,0,0,0.000520562,0
Five,C,Two,6679,5301,Neg,Deletion_reverse,8759,1,0.001293661,0.001106195,1.821891852,0,0,0.000643087,0
Five,C,Two,6709,5170,Neg,Deletion_reverse,8598,1,0.00091659,0.001213592,1.821891852,0,0,0.000617665,0
Five,C,Two,6712,6709,Neg,Deletion_reverse,10134,1,0.000908265,0.00091659,1.821891852,0,0,0.000732601,0
Five,C,Two,6720,6717,Neg,Deletion_reverse,10134,1,0.000884173,0.000899281,1.821891852,0,0,0.000748503,0
Five,C,Two,7147,7144,Neg,Deletion_reverse,10134,1,0.001564945,0.001589825,1.821891852,0,0,0.001058201,0
Five,C,Two,7338,4080,Neg,Deletion_reverse,6879,1,0.002793296,0.003039514,1.821891852,0,0,0.001148106,0
Five,C,Two,736,546,Neg,Deletion_reverse,9947,1,0.001639344,0.003225806,1.821891852,0,0,0.000818331,0
Five,C,Two,7768,9475,Neg,Insertion_reverse,11844,1,0.003115265,0.001689189,1.821891852,0,0,0.000788644,0
Five,C,Two,7776,3736,Neg,Deletion_reverse,6097,1,0.001960784,0.002392344,1.821891852,0,0,0.00082713,0
Five,C,Two,7787,7885,Neg,Insertion_reverse,10235,1,0.001680672,0.000960615,1.821891852,0,0,0.000937207,0
Five,C,Two,7801,7799,Neg,Deletion_reverse,10135,1,0.001132503,0.00116144,1.821891852,0,0,0.001014199,0
Five,C,Two,7849,9007,Neg,Insertion_reverse,11295,1,0.000831947,0.001769912,1.821891852,0,0,0.00064433,0
Five,C,Two,8261,8258,Neg,Deletion_reverse,10134,1,0.000966184,0.000977517,1.821891852,0,0,0.000622278,0
Five,C,Two,8279,8277,Neg,Deletion_reverse,10135,1,0.001594896,0.001615509,1.821891852,0,0,0.000621504,0
Five,C,Two,831,829,Neg,Deletion_reverse,10135,1,0.00124533,0.00137931,1.821891852,0,0,0.000577034,0
Five,C,Two,838,7838,Neg,Insertion_reverse,17137,1,0.001111111,0.000862069,1.821891852,0,0,0.00082713,0
Five,C,Two,840,9130,Neg,Insertion_reverse,18427,1,0.001044932,0.001869159,1.821891852,0,0,0.000917431,0
Five,C,Two,8478,8287,Neg,Deletion_reverse,9946,1,0.002136752,0.001531394,1.821891852,0,0,0.000783085,0
Five,C,Two,8496,8494,Neg,Deletion_reverse,10135,1,0.001545595,0.001550388,1.821891852,0,0,0.000642261,0
Five,C,Two,854,852,Neg,Deletion_reverse,10135,1,0.00090009,0.000930233,1.821891852,0,0,0.000571102,0
Five,C,Two,870,868,Neg,Deletion_reverse,10135,1,0.000854701,0.000857633,1.821891852,0,0,0.000543774,0
Five,C,Two,871,6177,Neg,Insertion_reverse,15443,1,0.000853971,0.001420455,1.821891852,0,0,0.000447427,0
Five,C,Two,9463,5383,Neg,Deletion_reverse,6057,1,0.004098361,0.000572738,1.821891852,0,0,0.000597015,0
Five,C,Two,9545,9543,Neg,Deletion_reverse,10135,1,0.002,0.002061856,1.821891852,0,0,0.000764526,0
Five,C,Two,9558,9556,Neg,Deletion_reverse,10135,1,0.001545595,0.001652893,1.821891852,0,0,0.000641437,0
Five,C,Two,9579,9577,Neg,Deletion_reverse,10135,1,0.001144165,0.001175088,1.821891852,0,0,0.000517063,0
Five,C,Two,9585,9583,Neg,Deletion_reverse,10135,2,0.002190581,0.002312139,3.643783705,0,0,0.000993049,0
Five,C,Three,1113,294,Pos,Insertion_forward,10956,0,0,0,0,1,0.002145923,0,1.159259002
Five,C,Three,1251,1260,Pos,Deletion_forward,10128,0,0,0,0,1,0.001297017,0,1.159259002
Five,C,Three,1271,3276,Pos,Deletion_forward,8132,0,0,0,0,1,0.001373626,0,1.159259002
Five,C,Three,1321,1217,Pos,Insertion_forward,10241,0,0,0,0,1,0.001259446,0,1.159259002
Five,C,Three,1339,1208,Pos,Insertion_forward,10268,0,0,0,0,1,0.001574803,0,1.159259002
Five,C,Three,1360,6457,Pos,Deletion_forward,5040,0,0,0,0,1,0.001858736,0,1.159259002
Five,C,Three,1388,4823,Pos,Deletion_forward,6702,0,0,0,0,1,0.001865672,0,1.159259002
Five,C,Three,1728,4507,Pos,Deletion_forward,7358,0,0,0,0,1,0.001090513,0,1.159259002
Five,C,Three,1804,3677,Pos,Deletion_forward,8264,0,0,0,0,1,0.00074239,0,1.159259002
Five,C,Three,1805,8189,Pos,Deletion_forward,3753,0,0,0,0,1,0.00073692,0,1.159259002
Five,C,Three,1809,8977,Pos,Deletion_forward,2969,0,0,0,0,1,0.000720981,0,1.159259002
Five,C,Three,1826,4135,Pos,Deletion_forward,7828,0,0,0,0,1,0.000766284,0,1.159259002
Five,C,Three,1832,1962,Pos,Deletion_forward,10007,0,0,0,0,1,0.000829187,0,1.159259002
Five,C,Three,1930,1936,Pos,Deletion_forward,10131,0,0,0,0,1,0.000558659,0,1.159259002
Five,C,Three,1941,3380,Pos,Deletion_forward,8698,0,0,0,0,1,0.000581734,0,1.159259002
Five,C,Three,1973,4780,Pos,Deletion_forward,7330,0,0,0,0,1,0.000772798,0,1.159259002
Five,C,Three,2114,106,Pos,Insertion_forward,12145,0,0,0,0,1,0.000717875,0,1.159259002
Five,C,Three,2122,8975,Pos,Deletion_forward,3284,0,0,0,0,1,0.000721501,0,1.159259002
Five,C,Three,2126,61,Pos,Insertion_forward,12202,0,0,0,0,1,0.00075815,0,1.159259002
Five,C,Three,2128,5890,Pos,Deletion_forward,6375,0,0,0,0,1,0.000791139,0,1.159259002
Five,C,Three,2135,3092,Pos,Deletion_forward,9180,0,0,0,0,1,0.000841751,0,1.159259002
Five,C,Three,2140,4490,Pos,Deletion_forward,7787,0,0,0,0,1,0.000962464,0,1.159259002
Five,C,Three,2232,4215,Pos,Deletion_forward,8154,0,0,0,0,1,0.00084317,0,1.159259002
Five,C,Three,2233,16,Pos,Insertion_forward,12354,0,0,0,0,1,0.00084246,0,1.159259002
Five,C,Three,2249,60,Pos,Insertion_forward,12326,0,0,0,0,1,0.000805153,0,1.159259002
Five,C,Three,225,7329,Pos,Deletion_forward,3033,0,0,0,0,1,0.001092896,0,1.159259002
Five,C,Three,2343,7387,Pos,Deletion_forward,5093,0,0,0,0,1,0.001169591,0,1.159259002
Five,C,Three,2355,2252,Pos,Insertion_forward,10240,0,0,0,0,1,0.001410437,0,1.159259002
Five,C,Three,2356,5192,Pos,Deletion_forward,7301,0,0,0,0,1,0.001422475,0,1.159259002
Five,C,Three,2359,2431,Pos,Deletion_forward,10065,0,0,0,0,1,0.00141844,0,1.159259002
Five,C,Three,2384,5656,Pos,Deletion_forward,6865,0,0,0,0,1,0.001633987,0,1.159259002
Five,C,Three,2386,8050,Pos,Deletion_forward,4473,0,0,0,0,1,0.001724138,0,1.159259002
Five,C,Three,2402,2622,Pos,Deletion_forward,9917,0,0,0,0,1,0.001626016,0,1.159259002
Five,C,Three,2402,5074,Pos,Deletion_forward,7465,0,0,0,0,1,0.001626016,0,1.159259002
Five,C,Three,2413,559,Pos,Insertion_forward,11991,0,0,0,0,1,0.00172117,0,1.159259002
Five,C,Three,2414,8076,Pos,Deletion_forward,4475,0,0,0,0,1,0.001697793,0,1.159259002
Five,C,Three,243,5014,Pos,Deletion_forward,5366,0,0,0,0,1,0.001459854,0,1.159259002
Five,C,Three,2485,2632,Pos,Deletion_forward,9990,0,0,0,0,1,0.001612903,0,1.159259002
Five,C,Three,261,687,Pos,Deletion_forward,9711,0,0,0,0,1,0.001589825,0,1.159259002
Five,C,Three,2648,5401,Pos,Deletion_forward,7384,0,0,0,0,1,0.001039501,0,1.159259002
Five,C,Three,2735,7094,Pos,Deletion_forward,5778,0,0,0,0,1,0.001355014,0,1.159259002
Five,C,Three,2760,5519,Pos,Deletion_forward,7378,0,0,0,0,1,0.001033058,0,1.159259002
Five,C,Three,2866,7369,Pos,Deletion_forward,5634,0,0,0,0,1,0.001053741,0,1.159259002
Five,C,Three,3005,4597,Pos,Deletion_forward,8545,0,0,0,0,1,0.000492611,0,1.159259002
Five,C,Three,3028,4881,Pos,Deletion_forward,8284,0,0,0,0,1,0.000581058,0,1.159259002
Five,C,Three,3038,7305,Pos,Deletion_forward,5870,0,0,0,0,1,0.000607165,0,1.159259002
Five,C,Three,3132,6296,Pos,Deletion_forward,6973,0,0,0,0,1,0.00068306,0,1.159259002
Five,C,Three,3174,2948,Pos,Insertion_forward,10363,0,0,0,0,1,0.000884956,0,1.159259002
Five,C,Three,3175,6088,Pos,Deletion_forward,7224,0,0,0,0,1,0.000917431,0,1.159259002
Five,C,Three,3199,6658,Pos,Deletion_forward,6678,0,0,0,0,1,0.001876173,0,1.159259002
Five,C,Three,3292,7605,Pos,Deletion_forward,5824,0,0,0,0,1,0.001089325,0,1.159259002
Five,C,Three,334,327,Pos,Insertion_forward,10144,0,0,0,0,1,0.002570694,0,1.159259002
Five,C,Three,335,327,Pos,Insertion_forward,10145,0,0,0,0,1,0.002564103,0,1.159259002
Five,C,Three,335,328,Pos,Insertion_forward,10144,0,0,0,0,1,0.002564103,0,1.159259002
Five,C,Three,335,331,Pos,Insertion_forward,10141,0,0,0,0,2,0.005128205,0,2.318518003
Five,C,Three,336,331,Pos,Insertion_forward,10142,0,0,0,0,2,0.005141388,0,2.318518003
Five,C,Three,336,333,Pos,Insertion_forward,10140,0,0,0,0,1,0.002570694,0,1.159259002
Five,C,Three,3385,9764,Pos,Deletion_forward,3758,0,0,0,0,1,0.00069735,0,1.159259002
Five,C,Three,338,331,Pos,Insertion_forward,10144,0,0,0,0,1,0.002570694,0,1.159259002
Five,C,Three,338,334,Pos,Insertion_forward,10141,0,0,0,0,1,0.002570694,0,1.159259002
Five,C,Three,338,335,Pos,Insertion_forward,10140,0,0,0,0,2,0.005141388,0,2.318518003
Five,C,Three,338,336,Pos,Insertion_forward,10139,0,0,0,0,4,0.010282776,0,4.637036007
Five,C,Three,3396,41,Pos,Insertion_forward,13492,0,0,0,0,1,0.000746826,0,1.159259002
Five,C,Three,339,334,Pos,Insertion_forward,10142,0,0,0,0,2,0.005141388,0,2.318518003
Five,C,Three,339,335,Pos,Insertion_forward,10141,0,0,0,0,2,0.005141388,0,2.318518003
Five,C,Three,339,336,Pos,Insertion_forward,10140,0,0,0,0,5,0.01285347,0,5.796295008
Five,C,Three,3408,1893,Pos,Insertion_forward,11652,0,0,0,0,1,0.000763359,0,1.159259002
Five,C,Three,3425,2833,Pos,Insertion_forward,10729,0,0,0,0,1,0.000750188,0,1.159259002
Five,C,Three,3458,7110,Pos,Deletion_forward,6485,0,0,0,0,1,0.00069735,0,1.159259002
Five,C,Three,3459,3331,Pos,Insertion_forward,10265,0,0,0,0,1,0.000698324,0,1.159259002
Five,C,Three,3560,8021,Pos,Deletion_forward,5676,0,0,0,0,1,0.000966184,0,1.159259002
Five,C,Three,3581,7705,Pos,Deletion_forward,6013,0,0,0,0,1,0.001269036,0,1.159259002
Five,C,Three,3621,8260,Pos,Deletion_forward,5498,0,0,0,0,1,0.001371742,0,1.159259002
Five,C,Three,3651,2619,Pos,Insertion_forward,11169,0,0,0,0,1,0.001308901,0,1.159259002
Five,C,Three,3737,3314,Pos,Insertion_forward,10560,0,0,0,0,1,0.000894454,0,1.159259002
Five,C,Three,3761,3458,Pos,Insertion_forward,10440,0,0,0,0,1,0.000915751,0,1.159259002
Five,C,Three,3800,8416,Pos,Deletion_forward,5521,0,0,0,0,1,0.001102536,0,1.159259002
Five,C,Three,3831,118,Pos,Insertion_forward,13850,0,0,0,0,1,0.000940734,0,1.159259002
Five,C,Three,3849,3966,Pos,Deletion_forward,10020,0,0,0,0,1,0.000921659,0,1.159259002
Five,C,Three,3851,4913,Pos,Deletion_forward,9075,0,0,0,0,1,0.000895255,0,1.159259002
Five,C,Three,3860,1273,Pos,Insertion_forward,12724,0,0,0,0,1,0.001029866,0,1.159259002
Five,C,Three,4074,2248,Pos,Insertion_forward,11963,0,0,0,0,1,0.000961538,0,1.159259002
Five,C,Three,4087,8293,Pos,Deletion_forward,5931,0,0,0,0,1,0.001468429,0,1.159259002
Five,C,Three,4209,3995,Pos,Insertion_forward,10351,0,0,0,0,1,0.000851064,0,1.159259002
Five,C,Three,4247,675,Pos,Insertion_forward,13709,0,0,0,0,1,0.00088574,0,1.159259002
Five,C,Three,4292,5905,Pos,Deletion_forward,8524,0,0,0,0,1,0.000821018,0,1.159259002
Five,C,Three,4294,5288,Pos,Deletion_forward,9143,0,0,0,0,1,0.000898473,0,1.159259002
Five,C,Three,4335,5309,Pos,Deletion_forward,9163,0,0,0,0,1,0.000761035,0,1.159259002
Five,C,Three,4520,1744,Pos,Insertion_forward,12913,0,0,0,0,7,0.014227642,0,8.114813012
Five,C,Three,4521,1745,Pos,Insertion_forward,12913,0,0,0,0,1,0.002020202,0,1.159259002
Five,C,Three,4524,1748,Pos,Insertion_forward,12913,0,0,0,0,6,0.012,0,6.95555401
Five,C,Three,4525,1749,Pos,Insertion_forward,12913,0,0,0,0,8,0.016,0,9.274072013
Five,C,Three,4631,709,Pos,Insertion_forward,14059,0,0,0,0,1,0.000458505,0,1.159259002
Five,C,Three,4710,157,Pos,Insertion_forward,14690,0,0,0,0,1,0.000416493,0,1.159259002
Five,C,Three,4736,2220,Pos,Insertion_forward,12653,0,0,0,0,1,0.000487329,0,1.159259002
Five,C,Three,4746,2699,Pos,Insertion_forward,12184,0,0,0,0,1,0.000547046,0,1.159259002
Five,C,Three,4781,5380,Pos,Deletion_forward,9538,0,0,0,0,1,0.000625782,0,1.159259002
Five,C,Three,4825,4828,Pos,Deletion_forward,10134,0,0,0,0,1,0.000643087,0,1.159259002
Five,C,Three,4954,9853,Pos,Deletion_forward,5238,0,0,0,0,1,0.000601323,0,1.159259002
Five,C,Three,4977,9012,Pos,Deletion_forward,6102,0,0,0,0,1,0.000811688,0,1.159259002
Five,C,Three,5078,1165,Pos,Insertion_forward,14050,0,0,0,0,1,0.000642674,0,1.159259002
Five,C,Three,5099,9112,Pos,Deletion_forward,6124,0,0,0,0,1,0.000639795,0,1.159259002
Five,C,Three,5217,6716,Pos,Deletion_forward,8638,0,0,0,0,1,0.000558971,0,1.159259002
Five,C,Three,5218,7388,Pos,Deletion_forward,7967,0,0,0,0,1,0.000579039,0,1.159259002
Five,C,Three,5219,24,Pos,Insertion_forward,15332,0,0,0,0,1,0.000605327,0,1.159259002
Five,C,Three,5228,6365,Pos,Deletion_forward,9000,0,0,0,0,1,0.000635728,0,1.159259002
Five,C,Three,5238,5101,Pos,Insertion_forward,10274,0,0,0,0,1,0.0006035,0,1.159259002
Five,C,Three,5285,5256,Pos,Insertion_forward,10166,0,0,0,0,1,0.000523013,0,1.159259002
Five,C,Three,5302,681,Pos,Insertion_forward,14758,0,0,0,0,1,0.000747943,0,1.159259002
Five,C,Three,538,3057,Pos,Deletion_forward,7618,0,0,0,0,1,0.000933707,0,1.159259002
Five,C,Three,5399,1895,Pos,Insertion_forward,13641,0,0,0,0,1,0.000694444,0,1.159259002
Five,C,Three,5571,5689,Pos,Deletion_forward,10019,0,0,0,0,1,0.000771605,0,1.159259002
Five,C,Three,5634,742,Pos,Insertion_forward,15029,0,0,0,0,1,0.00070922,0,1.159259002
Five,C,Three,5635,6609,Pos,Deletion_forward,9163,0,0,0,0,1,0.000713776,0,1.159259002
Five,C,Three,5638,678,Pos,Insertion_forward,15097,0,0,0,0,1,0.000768049,0,1.159259002
Five,C,Three,5672,5781,Pos,Deletion_forward,10028,0,0,0,0,1,0.000812348,0,1.159259002
Five,C,Three,568,750,Pos,Deletion_forward,9955,0,0,0,0,1,0.001193317,0,1.159259002
Five,C,Three,572,2560,Pos,Deletion_forward,8149,0,0,0,0,1,0.001447178,0,1.159259002
Five,C,Three,5843,2159,Pos,Insertion_forward,13821,0,0,0,0,1,0.000630915,0,1.159259002
Five,C,Three,5843,5734,Pos,Insertion_forward,10246,0,0,0,0,1,0.000630915,0,1.159259002
Five,C,Three,5904,7555,Pos,Deletion_forward,8486,0,0,0,0,1,0.000528541,0,1.159259002
Five,C,Three,5919,6885,Pos,Deletion_forward,9171,0,0,0,0,1,0.000557414,0,1.159259002
Five,C,Three,5945,1160,Pos,Insertion_forward,14922,0,0,0,0,1,0.000596303,0,1.159259002
Five,C,Three,5951,8186,Pos,Deletion_forward,7902,0,0,0,0,1,0.000648088,0,1.159259002
Five,C,Three,5962,9388,Pos,Deletion_forward,6711,0,0,0,0,1,0.000710227,0,1.159259002
Five,C,Three,5966,4830,Pos,Insertion_forward,11273,0,0,0,0,1,0.000782473,0,1.159259002
Five,C,Three,6007,9478,Pos,Deletion_forward,6666,0,0,0,0,1,0.001083424,0,1.159259002
Five,C,Three,6052,6594,Pos,Deletion_forward,9595,0,0,0,0,1,0.000909918,0,1.159259002
Five,C,Three,6056,775,Pos,Insertion_forward,15418,0,0,0,0,1,0.000884173,0,1.159259002
Five,C,Three,6127,5982,Pos,Insertion_forward,10282,0,0,0,0,1,0.000526039,0,1.159259002
Five,C,Three,6171,6094,Pos,Insertion_forward,10214,0,0,0,0,2,0.000877193,0,2.318518003
Five,C,Three,6179,6092,Pos,Insertion_forward,10224,0,0,0,0,1,0.000453309,0,1.159259002
Five,C,Three,618,2531,Pos,Deletion_forward,8224,0,0,0,0,1,0.001183432,0,1.159259002
Five,C,Three,6200,6089,Pos,Insertion_forward,10248,0,0,0,0,2,0.000990099,0,2.318518003
Five,C,Three,6205,3688,Pos,Insertion_forward,12654,0,0,0,0,1,0.000517331,0,1.159259002
Five,C,Three,6220,7832,Pos,Deletion_forward,8525,0,0,0,0,1,0.000581395,0,1.159259002
Five,C,Three,6227,7486,Pos,Deletion_forward,8878,0,0,0,0,1,0.000642674,0,1.159259002
Five,C,Three,6237,6198,Pos,Insertion_forward,10176,0,0,0,0,1,0.000597729,0,1.159259002
Five,C,Three,6261,776,Pos,Insertion_forward,15622,0,0,0,0,1,0.000597729,0,1.159259002
Five,C,Three,6265,2081,Pos,Insertion_forward,14321,0,0,0,0,1,0.000614628,0,1.159259002
Five,C,Three,6267,8053,Pos,Deletion_forward,8351,0,0,0,0,1,0.000619579,0,1.159259002
Five,C,Three,6269,3471,Pos,Insertion_forward,12935,0,0,0,0,1,0.000629327,0,1.159259002
Five,C,Three,6278,2835,Pos,Insertion_forward,13580,0,0,0,0,1,0.000809061,0,1.159259002
Five,C,Three,6418,7844,Pos,Deletion_forward,8711,0,0,0,0,1,0.000584112,0,1.159259002
Five,C,Three,6471,8948,Pos,Deletion_forward,7660,0,0,0,0,1,0.000498008,0,1.159259002
Five,C,Three,6480,8251,Pos,Deletion_forward,8366,0,0,0,0,1,0.000556174,0,1.159259002
Five,C,Three,6504,5920,Pos,Insertion_forward,10721,0,0,0,0,1,0.000599161,0,1.159259002
Five,C,Three,6514,5105,Pos,Insertion_forward,11546,0,0,0,0,1,0.00088968,0,1.159259002
Five,C,Three,6520,178,Pos,Insertion_forward,16479,0,0,0,0,1,0.000956023,0,1.159259002
Five,C,Three,6574,9668,Pos,Deletion_forward,7043,0,0,0,0,1,0.000997009,0,1.159259002
Five,C,Three,6587,3291,Pos,Insertion_forward,13433,0,0,0,0,1,0.00102459,0,1.159259002
Five,C,Three,6630,6556,Pos,Insertion_forward,10211,0,0,0,0,1,0.001540832,0,1.159259002
Five,C,Three,666,534,Pos,Insertion_forward,10269,0,0,0,0,1,0.000752445,0,1.159259002
Five,C,Three,6719,9591,Pos,Deletion_forward,7265,0,0,0,0,1,0.000865052,0,1.159259002
Five,C,Three,6743,6161,Pos,Insertion_forward,10719,0,0,0,0,1,0.00102459,0,1.159259002
Five,C,Three,6767,8663,Pos,Deletion_forward,8241,0,0,0,0,1,0.001068376,0,1.159259002
Five,C,Three,6792,4956,Pos,Insertion_forward,11973,0,0,0,0,1,0.001430615,0,1.159259002
Five,C,Three,6831,5515,Pos,Insertion_forward,11453,0,0,0,0,1,0.001715266,0,1.159259002
Five,C,Three,6901,7393,Pos,Deletion_forward,9645,0,0,0,0,1,0.001103753,0,1.159259002
Five,C,Three,6915,6156,Pos,Insertion_forward,10896,0,0,0,0,1,0.001109878,0,1.159259002
Five,C,Three,6931,6934,Pos,Deletion_forward,10134,0,0,0,0,1,0.001040583,0,1.159259002
Five,C,Three,6946,9963,Pos,Deletion_forward,7120,0,0,0,0,1,0.001005025,0,1.159259002
Five,C,Three,7014,1816,Pos,Insertion_forward,15335,0,0,0,0,1,0.001329787,0,1.159259002
Five,C,Three,7065,6741,Pos,Insertion_forward,10461,0,0,0,0,1,0.001582278,0,1.159259002
Five,C,Three,7068,4922,Pos,Insertion_forward,12283,0,0,0,0,1,0.001560062,0,1.159259002
Five,C,Three,7197,7330,Pos,Deletion_forward,10004,0,0,0,0,1,0.000985222,0,1.159259002
Five,C,Three,7199,7812,Pos,Deletion_forward,9524,0,0,0,0,1,0.001002004,0,1.159259002
Five,C,Three,7234,9527,Pos,Deletion_forward,7844,0,0,0,0,1,0.001213592,0,1.159259002
Five,C,Three,7236,9524,Pos,Deletion_forward,7849,0,0,0,0,1,0.001262626,0,1.159259002
Five,C,Three,7240,7162,Pos,Insertion_forward,10215,0,0,0,0,1,0.001226994,0,1.159259002
Five,C,Three,7264,3647,Pos,Insertion_forward,13754,0,0,0,0,1,0.001162791,0,1.159259002
Five,C,Three,7270,2445,Pos,Insertion_forward,14962,0,0,0,0,1,0.001367989,0,1.159259002
Five,C,Three,7314,7147,Pos,Insertion_forward,10304,0,0,0,0,1,0.001008065,0,1.159259002
Five,C,Three,7407,4917,Pos,Insertion_forward,12627,0,0,0,0,1,0.000775194,0,1.159259002
Five,C,Three,7411,3289,Pos,Insertion_forward,14259,0,0,0,0,1,0.000791139,0,1.159259002
Five,C,Three,7412,5473,Pos,Insertion_forward,12076,0,0,0,0,1,0.000791139,0,1.159259002
Five,C,Three,7441,3769,Pos,Insertion_forward,13809,0,0,0,0,1,0.000966184,0,1.159259002
