passage,lineage,rep,BP,RI,sense,DVG_type,length_dvg,read_counts_virema,pBP_virema,pRI_virema,rpht_virema,read_counts_ditector,pBP_ditector,pRI_ditector,rpht_ditector
One,J,One,5475,5475,Neg,Insertion_reverse,10137,1,0.001001001,0.001001001,1.173447236,0,0,0.000619963,0
One,J,One,5476,5474,Neg,Deletion_reverse,10135,1,0.001003009,0.001004016,1.173447236,0,0,0.000622278,0
One,J,One,5479,5477,Neg,Deletion_reverse,10135,1,0.001,0.001001001,1.173447236,0,0,0.000621891,0
One,J,One,5688,5685,Neg,Deletion_reverse,10134,1,0.00088574,0.000940734,1.173447236,0,0,0.000472367,0
One,J,One,5690,7965,Neg,Insertion_reverse,12412,1,0.000865801,0.007407407,1.173447236,0,0,0.000976563,0
One,J,One,5861,5858,Neg,Deletion_reverse,10134,2,0.001014199,0.001032525,2.346894472,0,0,0.000697107,0
One,J,One,5886,5884,Neg,Deletion_reverse,10135,1,0.000886525,0.000891266,1.173447236,0,0,0.000308261,0
One,J,One,5911,5909,Neg,Deletion_reverse,10135,1,0.000336927,0.0003367,1.173447236,0,0,0.000304044,0
One,J,One,5923,5920,Neg,Deletion_reverse,10134,1,0.000346741,0.000347102,1.173447236,0,0,0.000327761,0
One,J,One,6139,6137,Neg,Deletion_reverse,10135,1,0.001631321,0.001733102,1.173447236,0,0,0.00033557,0
One,J,One,6683,6681,Neg,Deletion_reverse,10135,1,0.001240695,0.00130039,1.173447236,0,0,0.000831255,0
One,J,One,6806,6803,Neg,Deletion_reverse,10134,1,0.002557545,0.002724796,1.173447236,0,0,0.001111111,0
One,J,One,7133,7362,Neg,Insertion_reverse,10366,1,0.001633987,0.001610306,1.173447236,0,0,0.000822368,0
One,J,One,7236,957,Neg,Deletion_reverse,3858,1,0.000954198,0.000577034,1.173447236,0,0,0.000576701,0
One,J,One,742,7882,Neg,Insertion_reverse,17277,1,0.000831947,0.000884956,1.173447236,0,0,0.000866551,0
One,J,One,752,749,Neg,Deletion_reverse,10134,1,0.000606796,0.000686342,1.173447236,0,0,0.000311236,0
One,J,One,7763,7761,Neg,Deletion_reverse,10135,1,0.002314815,0.002325581,1.173447236,0,0,0.000627353,0
One,J,One,7802,7800,Neg,Deletion_reverse,10135,1,0.00117096,0.001194743,1.173447236,0,0,0.000961538,0
One,J,One,7826,7823,Neg,Deletion_reverse,10134,1,0.000890472,0.000890472,1.173447236,0,0,0.000786782,0
One,J,One,808,808,Neg,Insertion_reverse,10137,2,0.002442002,0.002442002,2.346894472,0,0,0.000683527,0
One,J,One,8247,8245,Neg,Deletion_reverse,10135,1,0.000675676,0.000680272,1.173447236,0,0,0.000365497,0
One,J,One,8261,8258,Neg,Deletion_reverse,10134,1,0.000623053,0.000628141,1.173447236,0,0,0.00040032,0
One,J,One,8267,8265,Neg,Deletion_reverse,10135,1,0.000620347,0.000620347,1.173447236,0,0,0.000404531,0
One,J,One,846,844,Neg,Deletion_reverse,10135,1,0.000537924,0.000542594,1.173447236,0,0,0.000315358,0
One,J,One,855,852,Neg,Deletion_reverse,10134,1,0.000501002,0.000516262,1.173447236,0,0,0.000314663,0
One,J,One,868,866,Neg,Deletion_reverse,10135,1,0.000477099,0.000485909,1.173447236,0,0,0.000305437,0
One,J,One,889,887,Neg,Deletion_reverse,10135,1,0.000453309,0.000458085,1.173447236,0,0,0.000328623,0
One,J,One,9122,9470,Neg,Insertion_reverse,10485,1,0.00234192,0.000993049,1.173447236,0,0,0.000439174,0
One,J,One,930,928,Neg,Deletion_reverse,10135,1,0.00043573,0.000437828,1.173447236,0,0,0.000434783,0
One,J,One,933,931,Neg,Deletion_reverse,10135,1,0.000484262,0.00043956,1.173447236,0,0,0.000436872,0
One,J,One,9567,9565,Neg,Deletion_reverse,10135,1,0.001094092,0.001102536,1.173447236,0,0,0.00039604,0
One,J,One,956,954,Neg,Deletion_reverse,10135,1,0.000576369,0.000573394,1.173447236,0,0,0.000572738,0
One,J,One,9661,9659,Neg,Deletion_reverse,10135,1,0.0025,0.00265252,1.173447236,0,0,0.000332779,0
One,J,One,9938,9935,Neg,Deletion_reverse,10134,1,0.003154574,0.00330033,1.173447236,0,0,0.001092896,0
One,J,One,9949,4709,Neg,Deletion_reverse,4897,1,0.002762431,0.001121076,1.173447236,0,0,0.000224719,0
One,K,One,10059,8809,Pos,Insertion_forward,11387,0,0,0,0,1,0.000566251,0,0.642793323
One,K,One,10071,6596,Pos,Insertion_forward,13612,0,0,0,0,1,0.000748503,0,0.642793323
One,K,One,10074,9138,Pos,Insertion_forward,11073,0,0,0,0,1,0.001005025,0,0.642793323
One,K,One,10127,9573,Pos,Insertion_forward,10691,0,0,0,0,1,0.003891051,0,0.642793323
One,K,One,1271,9516,Pos,Deletion_forward,1892,0,0,0,0,1,0.000961538,0,0.642793323
One,K,One,1331,4666,Pos,Deletion_forward,6802,0,0,0,0,1,0.001072961,0,0.642793323
One,K,One,1333,3693,Pos,Deletion_forward,7777,0,0,0,0,1,0.001089325,0,0.642793323
One,K,One,1336,3348,Pos,Deletion_forward,8125,0,0,0,0,1,0.001135074,0,0.642793323
One,K,One,1340,1316,Pos,Insertion_forward,10161,0,0,0,0,1,0.00124533,0,0.642793323
One,K,One,1348,6976,Pos,Deletion_forward,4509,0,0,0,0,1,0.001792115,0,0.642793323
One,K,One,1507,5715,Pos,Deletion_forward,5929,0,0,0,0,1,0.001328021,0,0.642793323
One,K,One,154,498,Pos,Deletion_forward,9793,0,0,0,0,1,0.000386698,0,0.642793323
One,K,One,1571,9,Pos,Insertion_forward,11699,0,0,0,0,1,0.001179245,0,0.642793323
One,K,One,1707,3294,Pos,Deletion_forward,8550,0,0,0,0,1,0.000957854,0,0.642793323
One,K,One,1927,8375,Pos,Deletion_forward,3689,0,0,0,0,1,0.000339328,0,0.642793323
One,K,One,1941,8738,Pos,Deletion_forward,3340,0,0,0,0,1,0.000333,0,0.642793323
One,K,One,1957,9240,Pos,Deletion_forward,2854,0,0,0,0,1,0.000373134,0,0.642793323
One,K,One,2008,739,Pos,Insertion_forward,11406,0,0,0,0,1,0.000291971,0,0.642793323
One,K,One,2009,8544,Pos,Deletion_forward,3602,0,0,0,0,1,0.000297354,0,0.642793323
One,K,One,2017,5091,Pos,Deletion_forward,7063,0,0,0,0,1,0.000437445,0,0.642793323
One,K,One,2032,2641,Pos,Deletion_forward,9528,0,0,0,0,1,0.000454752,0,0.642793323
One,K,One,2055,1926,Pos,Insertion_forward,10266,0,0,0,0,1,0.000518135,0,0.642793323
One,K,One,2068,6289,Pos,Deletion_forward,5916,0,0,0,0,1,0.000631712,0,0.642793323
One,K,One,2181,9711,Pos,Deletion_forward,2607,0,0,0,0,1,0.000355492,0,0.642793323
One,K,One,220,900,Pos,Deletion_forward,9457,0,0,0,0,1,0.000422297,0,0.642793323
One,K,One,2350,9055,Pos,Deletion_forward,3432,0,0,0,0,1,0.001127396,0,0.642793323
One,K,One,2352,2204,Pos,Insertion_forward,10285,0,0,0,0,1,0.001190476,0,0.642793323
One,K,One,2508,5536,Pos,Deletion_forward,7109,0,0,0,0,1,0.000944287,0,0.642793323
One,K,One,2523,8899,Pos,Deletion_forward,3761,0,0,0,0,1,0.000924214,0,0.642793323
One,K,One,2569,2465,Pos,Insertion_forward,10241,0,0,0,0,1,0.000909918,0,0.642793323
One,K,One,2602,747,Pos,Insertion_forward,11992,0,0,0,0,1,0.000987167,0,0.642793323
One,K,One,2654,6058,Pos,Deletion_forward,6733,0,0,0,0,1,0.001057082,0,0.642793323
One,K,One,2656,9473,Pos,Deletion_forward,3320,0,0,0,0,1,0.00104712,0,0.642793323
One,K,One,266,5090,Pos,Deletion_forward,5313,0,0,0,0,1,0.000807103,0,0.642793323
One,K,One,2733,2463,Pos,Insertion_forward,10407,0,0,0,0,1,0.000626959,0,0.642793323
One,K,One,2800,453,Pos,Insertion_forward,12484,0,0,0,0,1,0.000606796,0,0.642793323
One,K,One,300,2262,Pos,Deletion_forward,8175,0,0,0,0,1,0.001221001,0,0.642793323
One,K,One,3034,2903,Pos,Insertion_forward,10268,0,0,0,0,1,0.000392927,0,0.642793323
One,K,One,3149,3405,Pos,Deletion_forward,9881,0,0,0,0,1,0.000626174,0,0.642793323
One,K,One,3158,3017,Pos,Insertion_forward,10278,0,0,0,0,1,0.00069541,0,0.642793323
One,K,One,3206,1193,Pos,Insertion_forward,12150,0,0,0,0,1,0.002020202,0,0.642793323
One,K,One,330,327,Pos,Insertion_forward,10140,0,0,0,0,2,0.002673797,0,1.285586645
One,K,One,335,329,Pos,Insertion_forward,10143,0,0,0,0,1,0.001228501,0,0.642793323
One,K,One,335,330,Pos,Insertion_forward,10142,0,0,0,0,1,0.001228501,0,0.642793323
One,K,One,335,331,Pos,Insertion_forward,10141,0,0,0,0,1,0.001228501,0,0.642793323
One,K,One,335,332,Pos,Insertion_forward,10140,0,0,0,0,1,0.001228501,0,0.642793323
One,K,One,336,332,Pos,Insertion_forward,10141,0,0,0,0,1,0.00122549,0,0.642793323
One,K,One,336,333,Pos,Insertion_forward,10140,0,0,0,0,2,0.00245098,0,1.285586645
One,K,One,339,333,Pos,Insertion_forward,10143,0,0,0,0,1,0.001216545,0,0.642793323
One,K,One,339,336,Pos,Insertion_forward,10140,0,0,0,0,3,0.003649635,0,1.928379968
One,K,One,3424,627,Pos,Insertion_forward,12934,0,0,0,0,1,0.000563698,0,0.642793323
One,K,One,3463,3368,Pos,Insertion_forward,10232,0,0,0,0,1,0.000719942,0,0.642793323
One,K,One,3518,302,Pos,Insertion_forward,13353,0,0,0,0,1,0.00084317,0,0.642793323
One,K,One,3564,8973,Pos,Deletion_forward,4728,0,0,0,0,1,0.000958773,0,0.642793323
One,K,One,3569,4213,Pos,Deletion_forward,9493,0,0,0,0,1,0.001020408,0,0.642793323
One,K,One,3835,8212,Pos,Deletion_forward,5760,0,0,0,0,1,0.000810373,0,0.642793323
One,K,One,3851,9159,Pos,Deletion_forward,4829,0,0,0,0,1,0.000790514,0,0.642793323
One,K,One,3916,3796,Pos,Insertion_forward,10257,0,0,0,0,1,0.000981354,0,0.642793323
One,K,One,4088,883,Pos,Insertion_forward,13342,0,0,0,0,1,0.000807103,0,0.642793323
One,K,One,409,2570,Pos,Deletion_forward,7976,0,0,0,0,1,0.000640615,0,0.642793323
One,K,One,4184,4877,Pos,Deletion_forward,9444,0,0,0,0,1,0.000986193,0,0.642793323
One,K,One,422,4508,Pos,Deletion_forward,6051,0,0,0,0,1,0.000605694,0,0.642793323
One,K,One,4293,9134,Pos,Deletion_forward,5296,0,0,0,0,1,0.000484262,0,0.642793323
One,K,One,438,6036,Pos,Deletion_forward,4539,0,0,0,0,1,0.000611621,0,0.642793323
One,K,One,4520,1744,Pos,Insertion_forward,12913,0,0,0,0,5,0.006830601,0,3.213966613
One,K,One,4521,1745,Pos,Insertion_forward,12913,0,0,0,0,5,0.006793478,0,3.213966613
One,K,One,4524,1748,Pos,Insertion_forward,12913,0,0,0,0,14,0.018995929,0,8.999106517
One,K,One,4525,1749,Pos,Insertion_forward,12913,0,0,0,0,1,0.001355014,0,0.642793323
One,K,One,459,7406,Pos,Deletion_forward,3190,0,0,0,0,1,0.000542594,0,0.642793323
One,K,One,4657,6633,Pos,Deletion_forward,8161,0,0,0,0,1,0.000258665,0,0.642793323
One,K,One,467,515,Pos,Deletion_forward,10089,0,0,0,0,1,0.00059988,0,0.642793323
One,K,One,4704,7243,Pos,Deletion_forward,7598,0,0,0,0,1,0.00020202,0,0.642793323
One,K,One,4712,778,Pos,Insertion_forward,14071,0,0,0,0,1,0.000231374,0,0.642793323
One,K,One,4715,2323,Pos,Insertion_forward,12529,0,0,0,0,1,0.000235128,0,0.642793323
One,K,One,4766,810,Pos,Insertion_forward,14093,0,0,0,0,1,0.000313087,0,0.642793323
One,K,One,4881,143,Pos,Insertion_forward,14875,0,0,0,0,1,0.000245761,0,0.642793323
One,K,One,4979,611,Pos,Insertion_forward,14505,0,0,0,0,1,0.000388199,0,0.642793323
One,K,One,4981,797,Pos,Insertion_forward,14321,0,0,0,0,1,0.000388802,0,0.642793323
One,K,One,5006,1291,Pos,Insertion_forward,13852,0,0,0,0,1,0.000346141,0,0.642793323
One,K,One,5151,891,Pos,Insertion_forward,14397,0,0,0,0,1,0.000345662,0,0.642793323
One,K,One,5170,7538,Pos,Deletion_forward,7769,0,0,0,0,1,0.000304692,0,0.642793323
One,K,One,5171,103,Pos,Insertion_forward,15205,0,0,0,0,1,0.000315159,0,0.642793323
One,K,One,5171,5754,Pos,Deletion_forward,9554,0,0,0,0,1,0.000315159,0,0.642793323
One,K,One,5208,4750,Pos,Insertion_forward,10595,0,0,0,0,1,0.000284576,0,0.642793323
One,K,One,5216,4218,Pos,Insertion_forward,11135,0,0,0,0,1,0.00028777,0,0.642793323
One,K,One,5217,3885,Pos,Insertion_forward,11469,0,0,0,0,1,0.000290107,0,0.642793323
One,K,One,5236,5162,Pos,Insertion_forward,10211,0,0,0,0,1,0.000287853,0,0.642793323
One,K,One,5283,5253,Pos,Insertion_forward,10167,0,0,0,0,1,0.000246609,0,0.642793323
One,K,One,5293,6625,Pos,Deletion_forward,8805,0,0,0,0,1,0.000254323,0,0.642793323
One,K,One,5336,5269,Pos,Insertion_forward,10204,0,0,0,0,1,0.000281215,0,0.642793323
One,K,One,5367,5275,Pos,Insertion_forward,10229,0,0,0,0,1,0.000288684,0,0.642793323
One,K,One,5371,5452,Pos,Deletion_forward,10056,0,0,0,0,1,0.00029146,0,0.642793323
One,K,One,5399,3497,Pos,Insertion_forward,12039,0,0,0,0,1,0.00041511,0,0.642793323
One,K,One,5513,4672,Pos,Insertion_forward,10978,0,0,0,0,1,0.000395726,0,0.642793323
One,K,One,5558,117,Pos,Insertion_forward,15578,0,0,0,0,1,0.000333778,0,0.642793323
One,K,One,5571,6757,Pos,Deletion_forward,8951,0,0,0,0,1,0.000323834,0,0.642793323
One,K,One,5623,2777,Pos,Insertion_forward,12983,0,0,0,0,1,0.000361272,0,0.642793323
One,K,One,5637,2392,Pos,Insertion_forward,13382,0,0,0,0,1,0.000378644,0,0.642793323
One,K,One,5654,4216,Pos,Insertion_forward,11575,0,0,0,0,1,0.000604961,0,0.642793323
One,K,One,5706,8748,Pos,Deletion_forward,7095,0,0,0,0,1,0.000377501,0,0.642793323
One,K,One,5904,100,Pos,Insertion_forward,15941,0,0,0,0,1,0.000272331,0,0.642793323
One,K,One,5906,5701,Pos,Insertion_forward,10342,0,0,0,0,1,0.000273673,0,0.642793323
One,K,One,5960,4484,Pos,Insertion_forward,11613,0,0,0,0,1,0.000414938,0,0.642793323
One,K,One,6012,5916,Pos,Insertion_forward,10233,0,0,0,0,1,0.001008065,0,0.642793323
One,K,One,6034,465,Pos,Insertion_forward,15706,0,0,0,0,1,0.000914913,0,0.642793323
One,K,One,6133,7711,Pos,Deletion_forward,8559,0,0,0,0,1,0.00031211,0,0.642793323
One,K,One,6138,676,Pos,Insertion_forward,15599,0,0,0,0,1,0.000308547,0,0.642793323
One,K,One,6168,8047,Pos,Deletion_forward,8258,0,0,0,0,1,0.000252461,0,0.642793323
One,K,One,6171,6094,Pos,Insertion_forward,10214,0,0,0,0,1,0.000251762,0,0.642793323
One,K,One,6176,7146,Pos,Deletion_forward,9167,0,0,0,0,1,0.000250438,0,0.642793323
One,K,One,6269,128,Pos,Insertion_forward,16278,0,0,0,0,1,0.000420168,0,0.642793323
One,K,One,6292,8965,Pos,Deletion_forward,7464,0,0,0,0,1,0.000838926,0,0.642793323
One,K,One,6523,6470,Pos,Insertion_forward,10190,0,0,0,0,1,0.000734214,0,0.642793323
One,K,One,6647,5280,Pos,Insertion_forward,11504,0,0,0,0,1,0.000938086,0,0.642793323
One,K,One,669,9681,Pos,Deletion_forward,1125,0,0,0,0,1,0.000361011,0,0.642793323
One,K,One,6972,2904,Pos,Insertion_forward,14205,0,0,0,0,1,0.00094518,0,0.642793323
One,K,One,6987,6954,Pos,Insertion_forward,10170,0,0,0,0,1,0.001118568,0,0.642793323
One,K,One,7133,2931,Pos,Insertion_forward,14339,0,0,0,0,1,0.001058201,0,0.642793323
One,K,One,7261,3772,Pos,Insertion_forward,13626,0,0,0,0,1,0.000999001,0,0.642793323
One,K,One,743,4760,Pos,Deletion_forward,6120,0,0,0,0,1,0.000287439,0,0.642793323
One,K,One,7490,3451,Pos,Insertion_forward,14176,0,0,0,0,1,0.001027749,0,0.642793323
One,K,One,767,9763,Pos,Deletion_forward,1141,0,0,0,0,1,0.000256279,0,0.642793323
One,K,One,768,9764,Pos,Deletion_forward,1141,0,0,0,0,1,0.000255493,0,0.642793323
One,K,One,7723,9805,Pos,Deletion_forward,8055,0,0,0,0,1,0.000592417,0,0.642793323
One,K,One,7774,5087,Pos,Insertion_forward,12824,0,0,0,0,1,0.000482625,0,0.642793323
One,K,One,781,7765,Pos,Deletion_forward,3153,0,0,0,0,1,0.000261575,0,0.642793323
One,K,One,7845,1126,Pos,Insertion_forward,16856,0,0,0,0,1,0.000763359,0,0.642793323
One,K,One,7849,7405,Pos,Insertion_forward,10581,0,0,0,0,1,0.000787402,0,0.642793323
One,K,One,785,852,Pos,Deletion_forward,10070,0,0,0,0,1,0.000278474,0,0.642793323
One,K,One,7933,9013,Pos,Deletion_forward,9057,0,0,0,0,1,0.000925926,0,0.642793323
One,K,One,795,5850,Pos,Deletion_forward,5082,0,0,0,0,1,0.000315756,0,0.642793323
One,K,One,7983,9448,Pos,Deletion_forward,8672,0,0,0,0,1,0.000740741,0,0.642793323
One,K,One,8088,3434,Pos,Insertion_forward,14791,0,0,0,0,1,0.000462321,0,0.642793323
One,K,One,8148,8381,Pos,Deletion_forward,9904,0,0,0,0,1,0.000482859,0,0.642793323
One,K,One,8156,8270,Pos,Deletion_forward,10023,0,0,0,0,1,0.000478011,0,0.642793323
One,K,One,8163,8110,Pos,Insertion_forward,10190,0,0,0,0,1,0.000488998,0,0.642793323
One,K,One,8239,6665,Pos,Insertion_forward,11711,0,0,0,0,1,0.000308928,0,0.642793323
One,K,One,825,6942,Pos,Deletion_forward,4020,0,0,0,0,1,0.000311333,0,0.642793323
One,K,One,832,469,Pos,Insertion_forward,10500,0,0,0,0,1,0.00031736,0,0.642793323
One,K,One,832,896,Pos,Deletion_forward,10073,0,0,0,0,1,0.00031736,0,0.642793323
One,K,One,8582,2486,Pos,Insertion_forward,16233,0,0,0,0,1,0.000316756,0,0.642793323
One,K,One,8592,7695,Pos,Insertion_forward,11034,0,0,0,0,1,0.000385208,0,0.642793323
One,K,One,8602,553,Pos,Insertion_forward,18186,0,0,0,0,1,0.00036036,0,0.642793323
One,K,One,8624,813,Pos,Insertion_forward,17948,0,0,0,0,1,0.000364431,0,0.642793323
One,K,One,8681,9552,Pos,Deletion_forward,9266,0,0,0,0,1,0.001152074,0,0.642793323
One,K,One,8814,8108,Pos,Insertion_forward,10843,0,0,0,0,1,0.000373134,0,0.642793323
One,K,One,8836,9538,Pos,Deletion_forward,9435,0,0,0,0,1,0.0003367,0,0.642793323
One,K,One,884,9052,Pos,Deletion_forward,1969,0,0,0,0,1,0.000333,0,0.642793323
One,K,One,8873,3447,Pos,Insertion_forward,15563,0,0,0,0,1,0.000304785,0,0.642793323
One,K,One,8898,8116,Pos,Insertion_forward,10919,0,0,0,0,1,0.001007049,0,0.642793323
One,K,One,9025,9576,Pos,Deletion_forward,9586,0,0,0,0,1,0.0004158,0,0.642793323
One,K,One,905,4466,Pos,Deletion_forward,6576,0,0,0,0,1,0.000460405,0,0.642793323
One,K,One,9092,6596,Pos,Insertion_forward,12633,0,0,0,0,1,0.000471254,0,0.642793323
One,K,One,9098,685,Pos,Insertion_forward,18550,0,0,0,0,1,0.000472367,0,0.642793323
One,K,One,9175,9426,Pos,Deletion_forward,9886,0,0,0,0,1,0.000392311,0,0.642793323
One,K,One,9232,479,Pos,Insertion_forward,18890,0,0,0,0,1,0.000888099,0,0.642793323
One,K,One,9490,883,Pos,Insertion_forward,18744,0,0,0,0,1,0.000341413,0,0.642793323
One,K,One,9500,7402,Pos,Insertion_forward,12235,0,0,0,0,1,0.000355114,0,0.642793323
One,K,One,9641,1953,Pos,Insertion_forward,17825,0,0,0,0,1,0.000311236,0,0.642793323
One,K,One,9648,170,Pos,Insertion_forward,19615,0,0,0,0,1,0.000306748,0,0.642793323
One,K,One,9663,3066,Pos,Insertion_forward,16734,0,0,0,0,1,0.000310174,0,0.642793323
One,K,One,9748,9856,Pos,Deletion_forward,10029,0,0,0,0,2,0.000658762,0,1.285586645
One,K,One,9784,5519,Pos,Insertion_forward,14402,0,0,0,0,1,0.000307031,0,0.642793323
One,K,One,9792,354,Pos,Insertion_forward,19575,0,0,0,0,1,0.000356506,0,0.642793323
One,K,One,9817,9446,Pos,Insertion_forward,10508,0,0,0,0,1,0.000517866,0,0.642793323
One,K,One,9821,9505,Pos,Insertion_forward,10453,0,0,0,0,1,0.000598086,0,0.642793323
One,K,One,983,971,Pos,Insertion_forward,10149,0,0,0,0,1,0.000733676,0,0.642793323
One,K,One,9926,564,Pos,Insertion_forward,19499,0,0,0,0,1,0.000630517,0,0.642793323
One,K,One,9927,5030,Pos,Insertion_forward,15034,0,0,0,0,2,0.001329787,0,1.285586645
One,K,One,324,330,Pos_Neg,5cb/sb,654,0,0,0,0,1,0.001345895,0,0.642793323
One,K,One,5071,7046,Pos_Neg,5cb/sb,12117,0,0,0,0,1,0.00032041,0,0.642793323
One,K,One,7524,9544,Pos_Neg,5cb/sb,17068,0,0,0,0,1,0.000838223,0,0.642793323
One,K,One,8687,6867,Pos_Neg,5cb/sb,15554,0,0,0,0,2,0.002610966,0,1.285586645
One,K,One,1119,9867,Neg_Pos,3cb/sb,9288,0,0,0,0,3,0.004120879,0,1.928379968
One,K,One,315,334,Neg_Pos,3cb/sb,19625,0,0,0,0,1,0.001490313,0,0.642793323
One,K,One,4527,4510,Neg_Pos,3cb/sb,11237,0,0,0,0,1,0.001335113,0,0.642793323
One,K,One,7135,7068,Neg_Pos,3cb/sb,6071,0,0,0,0,1,0.001057082,0,0.642793323
One,K,One,7772,7705,Neg_Pos,3cb/sb,4797,0,0,0,0,1,0.000483793,0,0.642793323
One,K,One,10041,10038,Neg,Deletion_reverse,10134,1,0.0004662,0.000464468,1.059524062,0,0,0.000461894,0
One,K,One,103,101,Neg,Deletion_reverse,10135,1,0.000577034,0.000587544,1.059524062,0,0,0.000469925,0
One,K,One,103,5171,Neg,Insertion_reverse,15205,1,0.000577034,0.000489237,1.059524062,0,0,0.000315159,0
One,K,One,2156,2154,Neg,Deletion_reverse,10135,1,0.000605327,0.002336449,1.059524062,0,0,0.000498753,0
One,K,One,2160,2158,Neg,Deletion_reverse,10135,2,0.00117855,0.00118624,2.119048124,0,0,0.000854701,0
One,K,One,2313,2310,Neg,Deletion_reverse,10134,3,0.003496503,0.003488372,3.178572185,0,0,0.003128259,0
One,K,One,2330,2330,Neg,Insertion_reverse,10137,2,0.002123142,0.002123142,2.119048124,0,0,0.00203666,0
One,K,One,2355,2352,Neg,Deletion_reverse,10134,1,0.001253133,0.00120048,1.059524062,0,0,0.001190476,0
One,K,One,2371,2369,Neg,Deletion_reverse,10135,1,0.001106195,0.001117318,1.059524062,0,0,0.001111111,0
One,K,One,3348,1336,Neg,Deletion_reverse,8125,1,0.002666667,0.008333333,1.059524062,0,0,0.001135074,0
One,K,One,4015,4013,Neg,Deletion_reverse,10135,1,0.00110742,0.001141553,1.059524062,0,0,0.000496032,0
One,K,One,4029,4027,Neg,Deletion_reverse,10135,2,0.001759015,0.001763668,2.119048124,0,0,0.000888889,0
One,K,One,4037,4035,Neg,Deletion_reverse,10135,1,0.000807103,0.000851064,1.059524062,0,0,0.000455789,0
One,K,One,4068,4068,Neg,Insertion_reverse,10137,1,0.00243309,0.00243309,1.059524062,0,0,0.000503018,0
One,K,One,4368,4366,Neg,Deletion_reverse,10135,1,0.005181347,0.005405405,1.059524062,0,0,0.000382848,0
One,K,One,4706,4703,Neg,Deletion_reverse,10134,1,0.001074114,0.001103753,1.059524062,0,0,0.000201248,0
One,K,One,4809,4807,Neg,Deletion_reverse,10135,1,0.000749064,0.000753012,1.059524062,0,0,0.000384763,0
One,K,One,4861,4859,Neg,Deletion_reverse,10135,1,0.000297885,0.000298954,1.059524062,0,0,0.00026448,0
One,K,One,4866,4866,Neg,Insertion_reverse,10137,2,0.000586338,0.000586338,2.119048124,0,0,0.000503018,0
One,K,One,4876,4874,Neg,Deletion_reverse,10135,1,0.000298063,0.000298597,1.059524062,0,0,0.000248756,0
One,K,One,4877,4184,Neg,Deletion_reverse,9444,1,0.000297354,0.001218027,1.059524062,0,0,0.000986193,0
One,K,One,4897,4895,Neg,Deletion_reverse,10135,1,0.000289855,0.000289855,1.059524062,0,0,0.000255754,0
One,K,One,4914,4910,Neg,Deletion_reverse,10133,1,0.00085034,0.000287604,1.059524062,0,0,0.000258866,0
One,K,One,4974,4970,Neg,Deletion_reverse,10133,1,0.00038506,0.000385654,1.059524062,0,0,0.000337268,0
One,K,One,4989,4987,Neg,Deletion_reverse,10135,1,0.001077586,0.001091703,1.059524062,0,0,0.000406339,0
One,K,One,4992,4989,Neg,Deletion_reverse,10134,1,0.001072961,0.001077586,1.059524062,0,0,0.000411015,0
One,K,One,5029,9926,Neg,Insertion_reverse,15034,2,0.002207506,0.004158004,2.119048124,0,0,0.001261034,0
One,K,One,5273,5342,Neg,Insertion_reverse,10206,1,0.000779423,0.000738007,1.059524062,0,0,0.000273523,0
One,K,One,5275,5367,Neg,Insertion_reverse,10229,1,0.000750751,0.000285959,1.059524062,0,0,0.000288684,0
One,K,One,5302,5300,Neg,Deletion_reverse,10135,1,0.000832639,0.000785546,1.059524062,0,0,0.000312598,0
One,K,One,5371,5368,Neg,Deletion_reverse,10134,1,0.000292826,0.000285959,1.059524062,0,0,0.000288767,0
One,K,One,5383,5380,Neg,Deletion_reverse,10134,1,0.000307031,0.000297796,1.059524062,0,0,0.000316556,0
One,K,One,5428,5426,Neg,Deletion_reverse,10135,1,0.001111111,0.001033058,1.059524062,0,0,0.000535045,0
One,K,One,5449,5368,Neg,Deletion_reverse,10056,1,0.001126126,0.000285959,1.059524062,0,0,0.000288767,0
One,K,One,5457,5455,Neg,Deletion_reverse,10135,1,0.001106195,0.001117318,1.059524062,0,0,0.000643087,0
One,K,One,5829,5827,Neg,Deletion_reverse,10135,1,0.001119821,0.001133787,1.059524062,0,0,0.000362582,0
One,K,One,5843,5841,Neg,Deletion_reverse,10135,1,0.001652893,0.001727116,1.059524062,0,0,0.000338409,0
One,K,One,5886,5884,Neg,Deletion_reverse,10135,1,0.00096432,0.000966184,1.059524062,0,0,0.000280899,0
One,K,One,5924,5922,Neg,Deletion_reverse,10135,1,0.000322789,0.000322581,1.059524062,0,0,0.000305717,0
One,K,One,6128,6128,Neg,Insertion_reverse,10137,1,0.00204918,0.00204918,1.059524062,0,0,0.000315856,0
One,K,One,6677,6675,Neg,Deletion_reverse,10135,1,0.00128041,0.00129199,1.059524062,0,0,0.000858369,0
One,K,One,733,731,Neg,Deletion_reverse,10135,1,0.000775194,0.000811688,1.059524062,0,0,0.000292398,0
One,K,One,7377,7377,Neg,Insertion_reverse,10137,1,0.001302083,0.001302083,1.059524062,0,0,0.000738007,0
One,K,One,7628,7626,Neg,Deletion_reverse,10135,1,0.000561798,0.000560538,1.059524062,0,0,0.000296121,0
One,K,One,7763,7761,Neg,Deletion_reverse,10135,1,0.001992032,0.001992032,1.059524062,0,0,0.000494805,0
One,K,One,7822,7818,Neg,Deletion_reverse,10133,1,0.000934579,0.000974659,1.059524062,0,0,0.000816993,0
