passage,lineage,rep,BP,RI,sense,DVG_type,length_dvg,read_counts_virema,pBP_virema,pRI_virema,rpht_virema,read_counts_ditector,pBP_ditector,pRI_ditector,rpht_ditector
One,E,One,8806,5218,Neg,Deletion_reverse,6550,1,0.000167757,0.000396197,0.424861177,0,0,0.000236239,0
One,E,One,8809,6210,Neg,Deletion_reverse,7539,1,0.000167112,0.000331126,0.424861177,0,0,0.000275482,0
One,E,One,8821,8819,Neg,Deletion_reverse,10136,1,0.000185529,0.000186672,0.424861177,0,0,0.000192123,0
One,E,One,8825,8823,Neg,Deletion_reverse,10136,1,0.00018498,0.000185014,0.424861177,0,0,0.000189861,0
One,E,One,8826,8823,Neg,Deletion_reverse,10135,1,0.000185977,0.000185014,0.424861177,0,0,0.000189861,0
One,E,One,8835,8835,Neg,Insertion_reverse,10138,1,0.000191022,0.000191022,0.424861177,0,0,0.000193424,0
One,E,One,8847,8845,Neg,Deletion_reverse,10136,4,0.000885152,0.00084513,1.699444706,0,0,0.000829016,0
One,E,One,8877,8874,Neg,Deletion_reverse,10135,2,0.000531632,0.000526593,0.849722353,0,0,0.000526177,0
One,E,One,8879,8877,Neg,Deletion_reverse,10136,1,0.000264971,0.000265816,0.424861177,0,0,0.00026617,0
One,E,One,8885,8883,Neg,Deletion_reverse,10136,1,0.00026062,0.000261917,0.424861177,0,0,0.000262192,0
One,E,One,8891,8889,Neg,Deletion_reverse,10136,1,0.000255232,0.000260213,0.424861177,0,0,0.000258465,0
One,E,One,8900,8898,Neg,Deletion_reverse,10136,1,0.000319387,0.000321958,0.424861177,0,0,0.000319693,0
One,E,One,8931,8931,Neg,Insertion_reverse,10138,1,0.000382848,0.000382848,0.424861177,0,0,0.000328084,0
One,E,One,8937,8514,Neg,Deletion_reverse,9715,1,0.00032175,0.000308928,0.424861177,0,0,0.000286779,0
One,E,One,9006,9004,Neg,Deletion_reverse,10136,1,0.000232721,0.000235349,0.424861177,0,0,0.000216967,0
One,E,One,9010,9008,Neg,Deletion_reverse,10136,1,0.000242072,0.000234028,0.424861177,0,0,0.000212993,0
One,E,One,9020,9016,Neg,Deletion_reverse,10134,1,0.000251446,0.000242954,0.424861177,0,0,0.000218962,0
One,E,One,9033,6762,Neg,Deletion_reverse,7867,1,0.000248756,0.000364431,0.424861177,0,0,0.000362188,0
One,E,One,9065,9063,Neg,Deletion_reverse,10136,1,0.000333667,0.00036062,0.424861177,0,0,0.000324359,0
One,E,One,9122,7796,Neg,Deletion_reverse,8812,1,0.000584112,0.000414079,0.424861177,0,0,0.000359454,0
One,E,One,9172,2067,Neg,Deletion_reverse,3033,1,0.000298507,0.001127396,0.424861177,0,0,0.000447828,0
One,E,One,9174,6791,Neg,Deletion_reverse,7755,1,0.0002936,0.000364564,0.424861177,0,0,0.000363372,0
One,E,One,9212,9210,Neg,Deletion_reverse,10136,1,0.000279642,0.000283688,0.424861177,0,0,0.000274424,0
One,E,One,9218,9216,Neg,Deletion_reverse,10136,1,0.000279408,0.000280034,0.424861177,0,0,0.000279252,0
One,E,One,9229,9227,Neg,Deletion_reverse,10136,1,0.000278707,0.000277316,0.424861177,0,0,0.000276396,0
One,E,One,9235,9232,Neg,Deletion_reverse,10135,1,0.00026824,0.000273823,0.424861177,0,0,0.000273523,0
One,E,One,9245,9243,Neg,Deletion_reverse,10136,1,0.000251889,0.000251699,0.424861177,0,0,0.000251383,0
One,E,One,924,921,Neg,Deletion_reverse,10135,1,0.000503018,0.000503778,0.424861177,0,0,0.000480077,0
One,E,One,9251,9247,Neg,Deletion_reverse,10134,1,0.000239751,0.000248447,0.424861177,0,0,0.000248201,0
One,E,One,9263,9261,Neg,Deletion_reverse,10136,1,0.000241896,0.000234742,0.424861177,0,0,0.000233481,0
One,E,One,9273,2642,Neg,Deletion_reverse,3507,1,0.000249626,0.001111111,0.424861177,0,0,0.000446828,0
One,E,One,927,925,Neg,Deletion_reverse,10136,1,0.000503018,0.000500501,0.424861177,0,0,0.000478927,0
One,E,One,9293,9290,Neg,Deletion_reverse,10135,1,0.000411523,0.00041425,0.424861177,0,0,0.000395413,0
One,E,One,9302,8421,Neg,Deletion_reverse,9257,1,0.000406339,0.000479846,0.424861177,0,0,0.000477783,0
One,E,One,931,929,Neg,Deletion_reverse,10136,2,0.000998004,0.000996016,0.849722353,0,0,0.000959233,0
One,E,One,9386,8130,Neg,Deletion_reverse,8882,1,0.000475059,0.000528541,0.424861177,0,0,0.000197122,0
One,E,One,9409,9407,Neg,Deletion_reverse,10136,2,0.000788333,0.000797766,0.849722353,0,0,0.000794597,0
One,E,One,9467,9464,Neg,Deletion_reverse,10135,2,0.000542741,0.000596837,0.849722353,0,0,0.000540541,0
One,E,One,9477,9475,Neg,Deletion_reverse,10136,1,0.000262467,0.000261097,0.424861177,0,0,0.000262329,0
One,E,One,9479,9477,Neg,Deletion_reverse,10136,1,0.00026137,0.000262467,0.424861177,0,0,0.000263366,0
One,E,One,9488,4371,Neg,Deletion_reverse,5021,1,0.000257136,0.000296033,0.424861177,0,0,0.000279486,0
One,E,One,9499,9497,Neg,Deletion_reverse,10136,1,0.000259673,0.000263227,0.424861177,0,0,0.00025355,0
One,E,One,9502,9500,Neg,Deletion_reverse,10136,2,0.000535045,0.000522466,0.849722353,0,0,0.00050025,0
One,E,One,9513,9511,Neg,Deletion_reverse,10136,1,0.000298597,0.000284981,0.424861177,0,0,0.000276549,0
One,E,One,9523,7149,Neg,Deletion_reverse,7764,1,0.000343289,0.000369413,0.424861177,0,0,0.000337268,0
One,E,One,9523,9521,Neg,Deletion_reverse,10136,1,0.000343289,0.000340948,0.424861177,0,0,0.000330033,0
One,E,One,9536,5603,Neg,Deletion_reverse,6205,1,0.000319183,0.000563698,0.424861177,0,0,0.00023546,0
One,E,One,9538,9538,Neg,Insertion_reverse,10138,3,0.0009375,0.0009375,1.27458353,0,0,0.00091352,0
One,E,One,9556,9552,Neg,Deletion_reverse,10134,1,0.000321647,0.000314961,0.424861177,0,0,0.000291715,0
One,E,One,9566,9564,Neg,Deletion_reverse,10136,1,0.000287274,0.00029274,0.424861177,0,0,0.000268384,0
One,E,One,9575,9573,Neg,Deletion_reverse,10136,2,0.00055417,0.000561325,0.849722353,0,0,0.000515066,0
One,E,One,9580,9580,Neg,Insertion_reverse,10138,1,0.000265887,0.000265887,0.424861177,0,0,0.000243546,0
One,E,One,9588,9586,Neg,Deletion_reverse,10136,1,0.000260146,0.000259471,0.424861177,0,0,0.000237473,0
One,E,One,9590,3758,Neg,Deletion_reverse,4306,1,0.000259943,0.000281294,0.424861177,0,0,0.000279955,0
One,E,One,9597,9307,Neg,Deletion_reverse,9848,1,0.000293341,0.000406835,0.424861177,0,0,0.000388802,0
One,E,One,9603,9601,Neg,Deletion_reverse,10136,3,0.000901172,0.000886525,1.27458353,0,0,0.000811688,0
One,E,One,9630,9627,Neg,Deletion_reverse,10135,2,0.00060957,0.000567859,0.849722353,0,0,0.000570613,0
One,E,One,9642,8562,Neg,Deletion_reverse,9058,1,0.00033456,0.000255232,0.424861177,0,0,0.000254518,0
One,E,One,9677,9675,Neg,Deletion_reverse,10136,2,0.000616903,0.00062422,0.849722353,0,0,0.000556948,0
One,E,One,9689,9686,Neg,Deletion_reverse,10135,1,0.000331895,0.000324675,0.424861177,0,0,0.000286944,0
One,E,One,9714,9712,Neg,Deletion_reverse,10136,1,0.00031407,0.00031027,0.424861177,0,0,0.000286451,0
One,E,One,9743,9741,Neg,Deletion_reverse,10136,1,0.000297354,0.000297619,0.424861177,0,0,0.000278087,0
One,E,One,9750,9748,Neg,Deletion_reverse,10136,1,0.000298864,0.000296912,0.424861177,0,0,0.000277316,0
One,E,One,9760,9862,Neg,Insertion_reverse,10240,1,0.000297442,0.000788644,0.424861177,0,0,0.000777001,0
One,E,One,9768,9766,Neg,Deletion_reverse,10136,3,0.000893655,0.000894721,1.27458353,0,0,0.00083612,0
One,E,One,9820,9817,Neg,Deletion_reverse,10135,1,0.000579039,0.000475964,0.424861177,0,0,0.000465333,0
One,E,One,9846,8131,Neg,Deletion_reverse,8423,1,0.000924214,0.000514139,0.424861177,0,0,0.00019581,0
One,E,One,9854,9854,Neg,Insertion_reverse,10138,1,0.000888889,0.000888889,0.424861177,0,0,0.00081103,0
One,E,One,9867,4706,Neg,Deletion_reverse,4977,1,0.000788644,0.000180505,0.424861177,0,0,0.000151561,0
One,E,One,9882,9880,Neg,Deletion_reverse,10136,1,0.000788022,0.000784314,0.424861177,0,0,0.000771605,0
One,E,One,9892,9892,Neg,Insertion_reverse,10138,1,0.000783085,0.000783085,0.424861177,0,0,0.000780031,0
One,E,One,9893,9891,Neg,Deletion_reverse,10136,1,0.000778816,0.000788644,0.424861177,0,0,0.000783085,0
One,E,One,9909,9907,Neg,Deletion_reverse,10136,2,0.001445087,0.001450326,0.849722353,0,0,0.001441961,0
One,E,One,9961,6779,Neg,Deletion_reverse,6956,1,0.000556793,0.000406835,0.424861177,0,0,0.000404204,0
One,E,One,9971,9967,Neg,Deletion_reverse,10134,1,0.000502008,0.000508906,0.424861177,0,0,0.000461681,0
One,E,One,9974,8682,Neg,Deletion_reverse,8846,1,0.000490918,0.000394011,0.424861177,0,0,0.000381534,0
One,E,One,9977,9975,Neg,Deletion_reverse,10136,1,0.000480538,0.000486381,0.424861177,0,0,0.000445831,0
One,J,One,10054,9394,Pos,Insertion_forward,10798,0,0,0,0,1,0.000635324,0,0.56724715
One,J,One,10058,6752,Pos,Insertion_forward,13444,0,0,0,0,1,0.000701262,0,0.56724715
One,J,One,10058,9693,Pos,Insertion_forward,10503,0,0,0,0,1,0.000701262,0,0.56724715
One,J,One,10061,6757,Pos,Insertion_forward,13442,0,0,0,0,1,0.000768049,0,0.56724715
One,J,One,10119,10045,Pos,Insertion_forward,10212,0,0,0,0,1,0.003846154,0,0.56724715
One,J,One,124,8904,Pos,Deletion_forward,1358,0,0,0,0,1,0.000453721,0,0.56724715
One,J,One,1257,9700,Pos,Deletion_forward,1695,0,0,0,0,1,0.000668003,0,0.56724715
One,J,One,1339,2339,Pos,Deletion_forward,9138,0,0,0,0,1,0.000548847,0,0.56724715
One,J,One,1410,2907,Pos,Deletion_forward,8641,0,0,0,0,1,0.000653168,0,0.56724715
One,J,One,1415,5524,Pos,Deletion_forward,6029,0,0,0,0,1,0.000653168,0,0.56724715
One,J,One,1457,1431,Pos,Insertion_forward,10164,0,0,0,0,1,0.000640205,0,0.56724715
One,J,One,1559,468,Pos,Insertion_forward,11229,0,0,0,0,1,0.000540833,0,0.56724715
One,J,One,1579,5093,Pos,Deletion_forward,6624,0,0,0,0,1,0.000562746,0,0.56724715
One,J,One,1634,1545,Pos,Insertion_forward,10227,0,0,0,0,1,0.000846024,0,0.56724715
One,J,One,1636,1583,Pos,Insertion_forward,10191,0,0,0,0,1,0.000845309,0,0.56724715
One,J,One,1641,1588,Pos,Insertion_forward,10191,0,0,0,0,4,0.003392706,0,2.268988598
One,J,One,1692,1502,Pos,Insertion_forward,10328,0,0,0,0,1,0.000547945,0,0.56724715
One,J,One,1795,6765,Pos,Deletion_forward,5168,0,0,0,0,1,0.000608643,0,0.56724715
One,J,One,1816,9259,Pos,Deletion_forward,2695,0,0,0,0,1,0.000555247,0,0.56724715
One,J,One,1907,1826,Pos,Insertion_forward,10219,0,0,0,0,1,0.000503778,0,0.56724715
One,J,One,1972,4659,Pos,Deletion_forward,7451,0,0,0,0,1,0.000421053,0,0.56724715
One,J,One,1986,1927,Pos,Insertion_forward,10197,0,0,0,0,1,0.000419639,0,0.56724715
One,J,One,2044,1913,Pos,Insertion_forward,10269,0,0,0,0,1,0.000513084,0,0.56724715
One,J,One,2057,582,Pos,Insertion_forward,11613,0,0,0,0,1,0.000557414,0,0.56724715
One,J,One,2127,8695,Pos,Deletion_forward,3570,0,0,0,0,1,0.000469263,0,0.56724715
One,J,One,2129,8010,Pos,Deletion_forward,4257,0,0,0,0,1,0.000464253,0,0.56724715
One,J,One,2140,2858,Pos,Deletion_forward,9420,0,0,0,0,1,0.000468604,0,0.56724715
One,J,One,2181,1715,Pos,Insertion_forward,10604,0,0,0,0,1,0.000378644,0,0.56724715
One,J,One,2206,3593,Pos,Deletion_forward,8751,0,0,0,0,1,0.000350385,0,0.56724715
One,J,One,2235,8526,Pos,Deletion_forward,3847,0,0,0,0,1,0.000423191,0,0.56724715
One,J,One,2285,3388,Pos,Deletion_forward,9035,0,0,0,0,1,0.000353232,0,0.56724715
One,J,One,2287,2224,Pos,Insertion_forward,10201,0,0,0,0,1,0.000367512,0,0.56724715
One,J,One,2294,4408,Pos,Deletion_forward,8024,0,0,0,0,1,0.000378788,0,0.56724715
One,J,One,238,5302,Pos,Deletion_forward,5074,0,0,0,0,1,0.000684932,0,0.56724715
One,J,One,2509,9641,Pos,Deletion_forward,3006,0,0,0,0,1,0.000652316,0,0.56724715
One,J,One,2511,1661,Pos,Insertion_forward,10988,0,0,0,0,1,0.000660939,0,0.56724715
One,J,One,2513,4587,Pos,Deletion_forward,8064,0,0,0,0,1,0.000660939,0,0.56724715
One,J,One,2645,8021,Pos,Deletion_forward,4762,0,0,0,0,1,0.00086881,0,0.56724715
One,J,One,275,277,Pos,Deletion_forward,10136,1,0.000802568,0.001027749,0.607917518,0,0,0.000801925,0
One,J,One,2823,7353,Pos,Deletion_forward,5608,0,0,0,0,1,0.000480769,0,0.56724715
One,J,One,2877,9133,Pos,Deletion_forward,3882,0,0,0,0,1,0.000558971,0,0.56724715
One,J,One,2881,4655,Pos,Deletion_forward,8364,0,0,0,0,1,0.000592417,0,0.56724715
One,J,One,289,6475,Pos,Deletion_forward,3952,0,0,0,0,1,0.000838926,0,0.56724715
One,J,One,2928,8946,Pos,Deletion_forward,4120,0,0,0,0,1,0.000393701,0,0.56724715
One,J,One,2934,4366,Pos,Deletion_forward,8706,0,0,0,0,1,0.000381388,0,0.56724715
One,J,One,2955,1672,Pos,Insertion_forward,11421,0,0,0,0,1,0.000383436,0,0.56724715
One,J,One,2960,2963,Pos,Deletion_forward,10135,0,0,0,0,1,0.000349773,0,0.56724715
One,J,One,3012,2508,Pos,Insertion_forward,10642,0,0,0,0,1,0.000285959,0,0.56724715
One,J,One,3025,4759,Pos,Deletion_forward,8404,0,0,0,0,1,0.000321854,0,0.56724715
One,J,One,3027,2746,Pos,Insertion_forward,10419,0,0,0,0,1,0.000323625,0,0.56724715
One,J,One,3058,4536,Pos,Deletion_forward,8660,0,0,0,0,1,0.000314564,0,0.56724715
One,J,One,3101,1555,Pos,Insertion_forward,11684,0,0,0,0,1,0.000335909,0,0.56724715
One,J,One,311,6879,Pos,Deletion_forward,3570,0,0,0,0,1,0.001552795,0,0.56724715
One,J,One,3153,6569,Pos,Deletion_forward,6722,0,0,0,0,1,0.000529661,0,0.56724715
One,J,One,3177,7018,Pos,Deletion_forward,6297,0,0,0,0,1,0.000578704,0,0.56724715
One,J,One,3280,288,Pos,Insertion_forward,13130,0,0,0,0,1,0.000403551,0,0.56724715
One,J,One,3287,3086,Pos,Insertion_forward,10339,0,0,0,0,1,0.000421941,0,0.56724715
One,J,One,334,340,Pos,Deletion_forward,10132,0,0,0,0,1,0.001160093,0,0.56724715
One,J,One,335,340,Pos,Deletion_forward,10133,0,0,0,0,2,0.00232288,0,1.134494299
One,J,One,337,342,Pos,Deletion_forward,10133,0,0,0,0,9,0.026239067,0,5.105224346
One,J,One,339,344,Pos,Deletion_forward,10133,0,0,0,0,2,0.117647059,0,1.134494299
One,J,One,341,346,Pos,Deletion_forward,10133,0,0,0,0,1,0.001831502,0,0.56724715
One,J,One,342,347,Pos,Deletion_forward,10133,0,0,0,0,1,0.001757469,0,0.56724715
One,J,One,343,348,Pos,Deletion_forward,10133,0,0,0,0,10,0.010741139,0,5.672471496
One,J,One,345,350,Pos,Deletion_forward,10133,0,0,0,0,4,0.004278075,0,2.268988598
One,J,One,3466,4283,Pos,Deletion_forward,9321,0,0,0,0,1,0.00035461,0,0.56724715
One,J,One,346,351,Pos,Deletion_forward,10133,0,0,0,0,2,0.002143623,0,1.134494299
One,J,One,3480,1635,Pos,Insertion_forward,11983,0,0,0,0,1,0.000421585,0,0.56724715
One,J,One,348,353,Pos,Deletion_forward,10133,0,0,0,0,1,0.001064963,0,0.56724715
One,J,One,3509,4832,Pos,Deletion_forward,8815,0,0,0,0,1,0.00069541,0,0.56724715
One,J,One,3518,6625,Pos,Deletion_forward,7031,0,0,0,0,1,0.000804505,0,0.56724715
One,J,One,3519,3419,Pos,Insertion_forward,10238,0,0,0,0,1,0.000881834,0,0.56724715
One,J,One,3553,5580,Pos,Deletion_forward,8111,0,0,0,0,1,0.000733676,0,0.56724715
One,J,One,3557,2331,Pos,Insertion_forward,11364,0,0,0,0,1,0.000719424,0,0.56724715
One,J,One,3653,8218,Pos,Deletion_forward,5573,0,0,0,0,1,0.000548246,0,0.56724715
One,J,One,3654,5338,Pos,Deletion_forward,8454,0,0,0,0,1,0.000554324,0,0.56724715
One,J,One,3669,9126,Pos,Deletion_forward,4681,0,0,0,0,1,0.000510725,0,0.56724715
One,J,One,3680,6379,Pos,Deletion_forward,7439,0,0,0,0,1,0.000536193,0,0.56724715
One,J,One,3704,5351,Pos,Deletion_forward,8491,0,0,0,0,1,0.000603865,0,0.56724715
One,J,One,3832,5224,Pos,Deletion_forward,8746,0,0,0,0,1,0.000423908,0,0.56724715
One,J,One,3846,4477,Pos,Deletion_forward,9507,0,0,0,0,1,0.000400481,0,0.56724715
One,J,One,3849,2064,Pos,Insertion_forward,11923,0,0,0,0,1,0.000382848,0,0.56724715
One,J,One,3854,9596,Pos,Deletion_forward,4396,0,0,0,0,1,0.000387597,0,0.56724715
One,J,One,3884,4572,Pos,Deletion_forward,9450,0,0,0,0,1,0.00045208,0,0.56724715
One,J,One,391,396,Pos,Deletion_forward,10133,0,0,0,0,1,0.000784314,0,0.56724715
One,J,One,3968,3839,Pos,Insertion_forward,10267,0,0,0,0,1,0.00062383,0,0.56724715
One,J,One,401,406,Pos,Deletion_forward,10133,0,0,0,0,2,0.001426534,0,1.134494299
One,J,One,4028,6825,Pos,Deletion_forward,7341,0,0,0,0,1,0.000536481,0,0.56724715
One,J,One,4105,9478,Pos,Deletion_forward,4765,0,0,0,0,1,0.000823723,0,0.56724715
One,J,One,4143,6838,Pos,Deletion_forward,7443,0,0,0,0,1,0.000605327,0,0.56724715
One,J,One,4164,14,Pos,Insertion_forward,14288,0,0,0,0,1,0.000520833,0,0.56724715
One,J,One,4179,8230,Pos,Deletion_forward,6087,0,0,0,0,1,0.000356379,0,0.56724715
One,J,One,4251,8738,Pos,Deletion_forward,5651,0,0,0,0,1,0.000341297,0,0.56724715
One,J,One,4293,3879,Pos,Insertion_forward,10552,0,0,0,0,1,0.000444444,0,0.56724715
One,J,One,432,1823,Pos,Deletion_forward,8747,0,0,0,0,2,0.001163467,0,1.134494299
One,J,One,4337,6039,Pos,Deletion_forward,8436,0,0,0,0,1,0.000396511,0,0.56724715
One,J,One,4435,698,Pos,Insertion_forward,13875,0,0,0,0,1,0.000613874,0,0.56724715
One,J,One,443,8705,Pos,Deletion_forward,1876,0,0,0,0,1,0.000587544,0,0.56724715
One,J,One,4448,1705,Pos,Insertion_forward,12881,0,0,0,0,1,0.000682128,0,0.56724715
One,J,One,4467,6399,Pos,Deletion_forward,8206,0,0,0,0,1,0.000773994,0,0.56724715
One,J,One,4467,6425,Pos,Deletion_forward,8180,0,0,0,0,1,0.000773994,0,0.56724715
One,J,One,4516,4519,Pos,Deletion_forward,10135,0,0,0,0,1,0.000788022,0,0.56724715
One,J,One,4539,4433,Pos,Insertion_forward,10244,0,0,0,0,1,0.000654022,0,0.56724715
One,J,One,456,274,Pos,Insertion_forward,10320,0,0,0,0,1,0.000570451,0,0.56724715
One,J,One,4632,4370,Pos,Insertion_forward,10400,0,0,0,0,1,0.000260552,0,0.56724715
One,J,One,4649,8964,Pos,Deletion_forward,5823,0,0,0,0,1,0.000257533,0,0.56724715
One,J,One,4656,8720,Pos,Deletion_forward,6074,0,0,0,0,1,0.000255493,0,0.56724715
One,J,One,465,9354,Pos,Deletion_forward,1249,0,0,0,0,1,0.000556174,0,0.56724715
One,J,One,4683,9375,Pos,Deletion_forward,5446,0,0,0,0,1,0.00020982,0,0.56724715
One,J,One,4701,6734,Pos,Deletion_forward,8105,0,0,0,0,1,0.000207512,0,0.56724715
One,J,One,4733,4833,Pos,Deletion_forward,10038,0,0,0,0,1,0.000252016,0,0.56724715
One,J,One,4771,2523,Pos,Insertion_forward,12386,0,0,0,0,1,0.000297885,0,0.56724715
One,J,One,4772,8729,Pos,Deletion_forward,6181,0,0,0,0,1,0.000304321,0,0.56724715
One,J,One,4774,5698,Pos,Deletion_forward,9214,0,0,0,0,1,0.000323102,0,0.56724715
One,J,One,4781,7298,Pos,Deletion_forward,7621,0,0,0,0,1,0.00031837,0,0.56724715
One,J,One,4812,207,Pos,Insertion_forward,14743,0,0,0,0,1,0.000344353,0,0.56724715
One,J,One,4816,1896,Pos,Insertion_forward,13058,0,0,0,0,1,0.000339443,0,0.56724715
One,J,One,4851,6292,Pos,Deletion_forward,8697,0,0,0,0,1,0.000295072,0,0.56724715
One,J,One,4852,5088,Pos,Deletion_forward,9902,0,0,0,0,1,0.000296209,0,0.56724715
One,J,One,4854,4783,Pos,Insertion_forward,10209,0,0,0,0,1,0.000308452,0,0.56724715
One,J,One,4886,5274,Pos,Deletion_forward,9750,0,0,0,0,1,0.000283527,0,0.56724715
One,J,One,4888,6168,Pos,Deletion_forward,8858,0,0,0,0,1,0.000286287,0,0.56724715
One,J,One,4953,9417,Pos,Deletion_forward,5674,0,0,0,0,1,0.000338066,0,0.56724715
One,J,One,4972,8392,Pos,Deletion_forward,6718,0,0,0,0,1,0.000373134,0,0.56724715
One,J,One,4984,4927,Pos,Insertion_forward,10195,0,0,0,0,1,0.000493097,0,0.56724715
One,J,One,5079,2930,Pos,Insertion_forward,12287,0,0,0,0,1,0.000337952,0,0.56724715
One,J,One,5094,7351,Pos,Deletion_forward,7881,0,0,0,0,1,0.00036062,0,0.56724715
One,J,One,5100,4229,Pos,Insertion_forward,11009,0,0,0,0,1,0.00037037,0,0.56724715
One,J,One,5115,5280,Pos,Deletion_forward,9973,0,0,0,0,1,0.00037594,0,0.56724715
One,J,One,5161,4826,Pos,Insertion_forward,10473,0,0,0,0,1,0.000307598,0,0.56724715
One,J,One,5197,5788,Pos,Deletion_forward,9547,0,0,0,0,1,0.000292654,0,0.56724715
One,J,One,5204,2371,Pos,Insertion_forward,12971,0,0,0,0,1,0.000288268,0,0.56724715
One,J,One,5213,5127,Pos,Insertion_forward,10224,0,0,0,0,1,0.00028393,0,0.56724715
One,J,One,5214,1942,Pos,Insertion_forward,13410,0,0,0,0,1,0.00028777,0,0.56724715
One,J,One,5219,2341,Pos,Insertion_forward,13016,0,0,0,0,1,0.000323729,0,0.56724715
One,J,One,5252,3826,Pos,Insertion_forward,11564,0,0,0,0,9,0.00254741,0,5.105224346
One,J,One,5265,1162,Pos,Insertion_forward,14241,0,0,0,0,1,0.000286697,0,0.56724715
One,J,One,5293,2172,Pos,Insertion_forward,13259,0,0,0,0,1,0.000273075,0,0.56724715
One,J,One,5296,9972,Pos,Deletion_forward,5462,0,0,0,0,1,0.000282566,0,0.56724715
One,J,One,5297,3114,Pos,Insertion_forward,12321,0,0,0,0,1,0.000292398,0,0.56724715
One,J,One,5297,9526,Pos,Deletion_forward,5909,0,0,0,0,2,0.000584795,0,1.134494299
One,J,One,5440,5351,Pos,Insertion_forward,10227,0,0,0,0,1,0.000403388,0,0.56724715
One,J,One,5440,692,Pos,Insertion_forward,14886,0,0,0,0,1,0.000403388,0,0.56724715
One,J,One,5447,3890,Pos,Insertion_forward,11695,0,0,0,0,1,0.00042337,0,0.56724715
One,J,One,5451,5363,Pos,Insertion_forward,10226,0,0,0,0,1,0.000425713,0,0.56724715
One,J,One,5459,5357,Pos,Insertion_forward,10240,0,0,0,0,1,0.000411015,0,0.56724715
One,J,One,5459,5370,Pos,Insertion_forward,10227,0,0,0,0,1,0.000411015,0,0.56724715
One,J,One,5462,1347,Pos,Insertion_forward,14253,0,0,0,0,1,0.000439367,0,0.56724715
One,J,One,5467,5351,Pos,Insertion_forward,10254,0,0,0,0,1,0.000482393,0,0.56724715
One,J,One,5467,5378,Pos,Insertion_forward,10227,0,0,0,0,1,0.000482393,0,0.56724715
One,J,One,5474,5401,Pos,Insertion_forward,10211,0,0,0,0,1,0.000455789,0,0.56724715
One,J,One,5474,7411,Pos,Deletion_forward,8201,0,0,0,0,1,0.000455789,0,0.56724715
One,J,One,5490,4479,Pos,Insertion_forward,11149,0,0,0,0,1,0.000417188,0,0.56724715
One,J,One,5491,2714,Pos,Insertion_forward,12915,0,0,0,0,2,0.000873362,0,1.134494299
One,J,One,5565,104,Pos,Insertion_forward,15599,0,0,0,0,1,0.000342231,0,0.56724715
One,J,One,5647,9923,Pos,Deletion_forward,5862,0,0,0,0,1,0.000577367,0,0.56724715
One,J,One,5660,5308,Pos,Insertion_forward,10490,0,0,0,0,1,0.000564972,0,0.56724715
One,J,One,5663,5555,Pos,Insertion_forward,10246,0,0,0,0,1,0.000574713,0,0.56724715
One,J,One,5760,648,Pos,Insertion_forward,15250,0,0,0,0,1,0.000571755,0,0.56724715
One,J,One,5771,9468,Pos,Deletion_forward,6441,0,0,0,0,1,0.000595593,0,0.56724715
One,J,One,5785,6553,Pos,Deletion_forward,9370,0,0,0,0,1,0.000687285,0,0.56724715
One,J,One,5785,689,Pos,Insertion_forward,15234,0,0,0,0,1,0.000687285,0,0.56724715
One,J,One,5953,5129,Pos,Insertion_forward,10962,0,0,0,0,1,0.000348797,0,0.56724715
One,J,One,5979,8795,Pos,Deletion_forward,7322,0,0,0,0,1,0.000579039,0,0.56724715
One,J,One,5998,5933,Pos,Insertion_forward,10203,0,0,0,0,2,0.00130719,0,1.134494299
One,J,One,6002,1496,Pos,Insertion_forward,14644,0,0,0,0,1,0.000621891,0,0.56724715
One,J,One,6011,3317,Pos,Insertion_forward,12832,0,0,0,0,1,0.000628536,0,0.56724715
One,J,One,6089,5963,Pos,Insertion_forward,10264,0,0,0,0,1,0.000345543,0,0.56724715
One,J,One,6105,5979,Pos,Insertion_forward,10264,0,0,0,0,1,0.000355999,0,0.56724715
One,J,One,6135,5268,Pos,Insertion_forward,11005,0,0,0,0,1,0.000293427,0,0.56724715
One,J,One,6195,6161,Pos,Insertion_forward,10172,0,0,0,0,1,0.000301386,0,0.56724715
One,J,One,6208,6097,Pos,Insertion_forward,10249,0,0,0,0,1,0.000340716,0,0.56724715
One,J,One,6208,8947,Pos,Deletion_forward,7399,0,0,0,0,1,0.000340716,0,0.56724715
One,J,One,6216,3993,Pos,Insertion_forward,12361,0,0,0,0,1,0.000349406,0,0.56724715
One,J,One,621,6117,Pos,Deletion_forward,4642,0,0,0,0,1,0.000517063,0,0.56724715
One,J,One,6224,4644,Pos,Insertion_forward,11718,0,0,0,0,1,0.000416493,0,0.56724715
One,J,One,6234,7266,Pos,Deletion_forward,9106,0,0,0,0,1,0.000419815,0,0.56724715
One,J,One,624,1483,Pos,Deletion_forward,9279,0,0,0,0,1,0.000526039,0,0.56724715
One,J,One,6266,8555,Pos,Deletion_forward,7849,0,0,0,0,1,0.000452694,0,0.56724715
One,J,One,6394,1696,Pos,Insertion_forward,14836,0,0,0,0,1,0.000411353,0,0.56724715
One,J,One,6431,5436,Pos,Insertion_forward,11133,0,0,0,0,1,0.000303951,0,0.56724715
One,J,One,6433,1849,Pos,Insertion_forward,14722,0,0,0,0,1,0.000296296,0,0.56724715
