lineage,sense,BP,RI,DVG_type,read_counts_virema,read_counts_ditector,pBP_virema,pRI_virema,pBP_ditector,pRI_ditector,rpht_virema,rpht_ditector,length_dvg,p(real),strain,rep,program
J,neg,3340,3338,Deletion_reverse,1,0,0.000501002,0.000503271,0,0.000496524,0.7797696560436047,0,10136,0.5319187358615215,B,1,virema
J,neg,3353,3752,Insertion_reverse,1,0,0.000726744,0.000593472,0,0.000592417,0.7797696560436047,0,10537,0.6130008963645166,B,1,virema
J,neg,3354,5111,Insertion_reverse,1,0,0.000718391,0.00054615,0,0.000454545,0.7797696560436047,0,11895,0.5798238439490142,B,1,virema
J,neg,3363,3360,Deletion_reverse,1,0,0.000668003,0.000681199,0,0.000433839,0.7797696560436047,0,10135,0.6222523590078004,B,1,virema
J,neg,3391,3389,Deletion_reverse,1,0,0.000636132,0.000621504,0,0.000523834,0.7797696560436047,0,10136,0.803168659,B,1,virema
J,neg,3412,3410,Deletion_reverse,1,0,0.000369686,0.000369959,0,0.000396511,0.7797696560436047,0,10136,0.7684871493915406,B,1,virema
J,neg,3434,3432,Deletion_reverse,1,0,0.00036036,0.000359324,0,0.000354484,0.7797696560436047,0,10136,0.622424636,B,1,virema
J,neg,3441,1560,Deletion_reverse,1,0,0.000314762,0.000786782,0,0.000773395,0.7797696560436047,0,8257,0.7653024585175617,B,1,virema
J,neg,3455,3455,Insertion_reverse,1,0,0.000317864,0.000317864,0,0.000345304,0.7797696560436047,0,10138,0.6990993963379946,B,1,virema
J,neg,3592,4467,Insertion_reverse,1,0,0.001438849,0.000888099,0,0.000888099,0.7797696560436047,0,11013,0.6401833633170737,B,1,virema
J,neg,3614,3611,Deletion_reverse,1,0,0.001136364,0.001183432,0,0.001088139,0.7797696560436047,0,10135,0.5070005344776745,B,1,virema
J,neg,3656,3654,Deletion_reverse,1,0,0.000837521,0.000838926,0,0.00083682,0.7797696560436047,0,10136,0.7687465816247981,B,1,virema
J,neg,3699,3697,Deletion_reverse,1,0,0.000940734,0.000949668,0,0.000944287,0.7797696560436047,0,10136,0.7433905159370215,B,1,virema
J,neg,3758,3756,Deletion_reverse,1,0,0.000609385,0.000599161,0,0.000598444,0.7797696560436047,0,10136,0.5558725085104061,B,1,virema
J,neg,3763,2140,Deletion_reverse,1,0,0.000642261,0.001620746,0,0.000641849,0.7797696560436047,0,8515,0.8048521531606274,B,1,virema
J,neg,3792,3790,Deletion_reverse,1,0,0.00067981,0.000685871,0,0.00068306,0.7797696560436047,0,10136,0.8003882147092957,B,1,virema
J,neg,3815,6496,Insertion_reverse,1,0,0.000588235,0.00280112,0,0.000461042,0.7797696560436047,0,12819,0.7508610940712634,B,1,virema
J,neg,3915,3912,Deletion_reverse,1,0,0.002277904,0.00234192,0,0.000811688,0.7797696560436047,0,10135,0.744566087,B,1,virema
J,neg,4025,4023,Deletion_reverse,1,0,0.001344086,0.001351351,0,0.00068306,0.7797696560436047,0,10136,0.5927830902591046,B,1,virema
J,neg,4027,4027,Insertion_reverse,1,0,0.001324503,0.001324503,0,0.00067981,0.7797696560436047,0,10138,0.5890812134499841,B,1,virema
J,neg,4090,8157,Insertion_reverse,1,0,0.001123596,0.000887311,0,0.000429369,0.7797696560436047,0,14205,0.5751132840450154,B,1,virema
J,neg,4092,4090,Deletion_reverse,1,0,0.001124859,0.001123596,0,0.001036269,0.7797696560436047,0,10136,0.8229022157701519,B,1,virema
J,neg,4095,4092,Deletion_reverse,1,0,0.00109529,0.001124859,0,0.001048218,0.7797696560436047,0,10135,0.5787512778741294,B,1,virema
J,neg,4257,4254,Deletion_reverse,1,0,0.001123596,0.001135074,0,0.000455996,0.7797696560436047,0,10135,0.839884865,B,1,virema
J,neg,4349,9930,Insertion_reverse,1,0,0.000464468,0.001508296,0,0.001109878,0.7797696560436047,0,15719,0.5923826957694939,B,1,virema
J,neg,4354,8143,Insertion_reverse,1,0,0.000460617,0.001027749,0,0.000436681,0.7797696560436047,0,13927,0.6842120330158353,B,1,virema
J,neg,4374,4823,Insertion_reverse,1,0,0.000674309,0.000691085,0,0.00041511,0.7797696560436047,0,10587,0.7438978875378589,B,1,virema
J,neg,4386,4384,Deletion_reverse,1,0,0.000722022,0.000714796,0,0.000508388,0.7797696560436047,0,10136,0.8433279363440258,B,1,virema
J,neg,4392,8066,Insertion_reverse,1,0,0.000707714,0.00064433,0,0.00041841,0.7797696560436047,0,13812,0.7672664125155683,B,1,virema
J,neg,4485,4483,Deletion_reverse,1,0,0.001201923,0.001203369,0,0.001197605,0.7797696560436047,0,10136,0.8539279832491762,B,1,virema
J,neg,4506,9080,Insertion_reverse,1,0,0.001131222,0.000595948,0,0.000563063,0.7797696560436047,0,14712,0.7050887418853954,B,1,virema
J,neg,4522,6924,Insertion_reverse,1,0,0.000971817,0.000509684,0,0.00050813,0.7797696560436047,0,12540,0.5715352524412888,B,1,virema
J,neg,4646,4644,Deletion_reverse,1,0,0.000702247,0.000723066,0,0.000284252,0.7797696560436047,0,10136,0.5244578071054442,B,1,virema
J,neg,4651,4649,Deletion_reverse,1,0,0.000667557,0.000680272,0,0.000276243,0.7797696560436047,0,10136,0.600165874,B,1,virema
J,neg,4703,4703,Insertion_reverse,1,0,0.000291206,0.000291206,0,0.000228624,0.7797696560436047,0,10138,0.6933056176198733,B,1,virema
J,neg,4716,4772,Insertion_reverse,1,0,0.000457038,0.0003861,0,0.000380228,0.7797696560436047,0,10194,0.5391498568496448,B,1,virema
J,neg,4789,4786,Deletion_reverse,1,0,0.00070028,0.000704225,0,0.000421585,0.7797696560436047,0,10135,0.6712365716822768,B,1,virema
J,neg,4808,4806,Deletion_reverse,1,0,0.000458085,0.000458505,0,0.00043592,0.7797696560436047,0,10136,0.7916790131421501,B,1,virema
J,neg,4824,6949,Insertion_reverse,1,0,0.000664894,0.000636943,0,0.000635324,0.7797696560436047,0,12263,0.5508070520648366,B,1,virema
J,neg,4830,4826,Deletion_reverse,1,0,0.000762195,0.00069541,0,0.000406835,0.7797696560436047,0,10134,0.7523211179981351,B,1,virema
J,neg,4861,9653,Insertion_reverse,1,0,0.000341763,0.00043592,0,0.000407498,0.7797696560436047,0,14930,0.6279788250202272,B,1,virema
J,neg,4862,7647,Insertion_reverse,1,0,0.000338753,0.004694836,0,0.00044603,0.7797696560436047,0,12923,0.6251744291100716,B,1,virema
J,neg,4865,1076,Deletion_reverse,1,0,0.000338181,0.004329004,0,0.001834862,0.7797696560436047,0,6349,0.721166858,B,1,virema
J,neg,4867,4864,Deletion_reverse,1,0,0.000339674,0.000337952,0,0.000326052,0.7797696560436047,0,10135,0.7693498278885941,B,1,virema
J,neg,4873,5296,Insertion_reverse,1,0,0.000354359,0.00074129,0,0.000375094,0.7797696560436047,0,10561,0.6658057610367615,B,1,virema
J,neg,4875,1743,Deletion_reverse,1,0,0.000352734,0.009433962,0,0.001104972,0.7797696560436047,0,7006,0.6407178958166369,B,1,virema
J,neg,5094,5092,Deletion_reverse,1,0,0.000618812,0.000626959,0,0.000434783,0.7797696560436047,0,10136,0.6234531318846257,B,1,virema
J,neg,5097,232,Deletion_reverse,1,0,0.000608643,0.000646412,0,0.000645161,0.7797696560436047,0,5273,0.5112359554423087,B,1,virema
J,neg,5206,5204,Deletion_reverse,1,0,0.000740741,0.00075188,0,0.000341413,0.7797696560436047,0,10136,0.5785465584630117,B,1,virema
J,neg,5279,4086,Deletion_reverse,1,0,0.000735835,0.001070664,0,0.00083612,0.7797696560436047,0,8945,0.7565315867882078,B,1,virema
J,neg,5286,5284,Deletion_reverse,1,0,0.000724113,0.000724638,0,0.000352485,0.7797696560436047,0,10136,0.8565123026499212,B,1,virema
J,neg,5287,5284,Deletion_reverse,1,0,0.000723066,0.000724638,0,0.000352485,0.7797696560436047,0,10135,0.8565123026499212,B,1,virema
J,neg,5330,5328,Deletion_reverse,1,0,0.000747943,0.000754717,0,0.000462535,0.7797696560436047,0,10136,0.8326107087784442,B,1,virema
J,neg,5355,5445,Insertion_reverse,1,0,0.000447227,0.000701262,0,0.000626566,0.7797696560436047,0,10228,0.583043682,B,1,virema
J,neg,5356,6178,Insertion_reverse,1,0,0.000438789,0.000568182,0,0.000332116,0.7797696560436047,0,10960,0.5137759776360862,B,1,virema
J,neg,5358,5356,Deletion_reverse,1,0,0.00043535,0.000438789,0,0.000431034,0.7797696560436047,0,10136,0.8561893320806082,B,1,virema
J,neg,5370,5367,Deletion_reverse,1,0,0.000425894,0.000429553,0,0.000438404,0.7797696560436047,0,10135,0.7841000305228405,B,1,virema
J,neg,5370,5459,Insertion_reverse,1,0,0.000425894,0.000675219,0,0.000610501,0.7797696560436047,0,10227,0.7523211179981351,B,1,virema
J,neg,5390,6208,Insertion_reverse,1,0,0.000689655,0.000421763,0,0.000383436,0.7797696560436047,0,10956,0.7579383258465004,B,1,virema
J,neg,539,539,Insertion_reverse,1,0,0.002739726,0.002739726,0,0.000581734,0.7797696560436047,0,10138,0.5792713811219031,B,1,virema
J,neg,5402,5297,Deletion_reverse,1,0,0.000720461,0.000772798,0,0.000396668,0.7797696560436047,0,10033,0.548478553,B,1,virema
J,neg,5413,3461,Deletion_reverse,1,0,0.000694444,0.00032352,0,0.00035137,0.7797696560436047,0,8186,0.6987104528658287,B,1,virema
J,neg,5456,5454,Deletion_reverse,1,0,0.000690608,0.000685401,0,0.000616143,0.7797696560436047,0,10136,0.8459087124450608,B,1,virema
J,neg,5475,5473,Deletion_reverse,1,0,0.000747943,0.000746269,0,0.000661813,0.7797696560436047,0,10136,0.8652873031700179,B,1,virema
J,neg,5497,3747,Deletion_reverse,1,0,0.000708215,0.000605327,0,0.000604961,0.7797696560436047,0,8388,0.6810835974480227,B,1,virema
J,neg,5575,5573,Deletion_reverse,1,0,0.002659574,0.00273224,0,0.000457875,0.7797696560436047,0,10136,0.5021229264162306,B,1,virema
J,neg,5687,5684,Deletion_reverse,1,0,0.001912046,0.002079002,0,0.00063857,0.7797696560436047,0,10135,0.5819973462066403,B,1,virema
J,neg,5845,2226,Deletion_reverse,1,0,0.000540833,0.000708717,0,0.000578369,0.7797696560436047,0,6519,0.5117442180732101,B,1,virema
J,neg,5850,5847,Deletion_reverse,1,0,0.000534759,0.000536769,0,0.00047619,0.7797696560436047,0,10135,0.7896184498022222,B,1,virema
J,neg,5948,5946,Deletion_reverse,1,0,0.002040816,0.002227171,0,0.000473709,0.7797696560436047,0,10136,0.5014407261794188,B,1,virema
J,neg,6099,3671,Deletion_reverse,1,0,0.000775194,0.000788644,0,0.000787402,0.7797696560436047,0,7710,0.5581341578833438,B,1,virema
J,neg,6104,6102,Deletion_reverse,1,0,0.000755287,0.000761615,0,0.000444444,0.7797696560436047,0,10136,0.8523262772464604,B,1,virema
J,neg,6108,6106,Deletion_reverse,1,0,0.000740192,0.000745156,0,0.00043611,0.7797696560436047,0,10136,0.6599806054175666,B,1,virema
J,neg,6133,5490,Deletion_reverse,1,0,0.000605327,0.000673401,0,0.000558971,0.7797696560436047,0,9495,0.8233596735240901,B,1,virema
J,neg,6193,6190,Deletion_reverse,1,0,0.000353857,0.000349406,0,0.000341413,0.7797696560436047,0,10135,0.7658544750814892,B,1,virema
J,neg,6197,6195,Deletion_reverse,1,0,0.00035791,0.000356761,0,0.00034459,0.7797696560436047,0,10136,0.5123022583366693,B,1,virema
J,neg,6366,6364,Deletion_reverse,1,0,0.000763359,0.000770416,0,0.000787402,0.7797696560436047,0,10136,0.8228681485383094,B,1,virema
J,neg,6375,9595,Insertion_reverse,1,0,0.00077101,0.000616523,0,0.00039604,0.7797696560436047,0,13358,0.8182437420267924,B,1,virema
J,neg,6550,6547,Deletion_reverse,1,0,0.001228501,0.001256281,0,0.000827815,0.7797696560436047,0,10135,0.5114773362172172,B,1,virema
J,neg,6553,2137,Deletion_reverse,1,0,0.001165501,0.001694915,0,0.000613497,0.7797696560436047,0,5722,0.535664018,B,1,virema
J,neg,6590,6588,Deletion_reverse,1,0,0.00088968,0.000894454,0,0.000891266,0.7797696560436047,0,10136,0.8229022157701519,B,1,virema
J,neg,6684,2950,Deletion_reverse,1,0,0.000503018,0.000693001,0,0.000425894,0.7797696560436047,0,6404,0.7881827973295302,B,1,virema
J,neg,6686,4241,Deletion_reverse,1,0,0.000508388,0.00124533,0,0.000362056,0.7797696560436047,0,7693,0.5191877074548948,B,1,virema
J,neg,6715,6713,Deletion_reverse,1,0,0.000612745,0.000611621,0,0.000611621,0.7797696560436047,0,10136,0.892684279,B,1,virema
J,neg,6741,6739,Deletion_reverse,1,0,0.000724638,0.000725689,0,0.000725163,0.7797696560436047,0,10136,0.8147568012361557,B,1,virema
J,neg,6757,859,Deletion_reverse,1,0,0.000726216,0.000718391,0,0.000404367,0.7797696560436047,0,4240,0.6150451004531309,B,1,virema
J,neg,6828,8953,Insertion_reverse,1,0,0.000897666,0.000605327,0,0.000601685,0.7797696560436047,0,12263,0.5771390962136644,B,1,virema
J,neg,6833,6868,Insertion_reverse,1,0,0.00088574,0.000702247,0,0.00070028,0.7797696560436047,0,10173,0.7931251819816756,B,1,virema
J,neg,6837,2920,Deletion_reverse,1,0,0.000894454,0.00069979,0,0.000528821,0.7797696560436047,0,6221,0.743624026,B,1,virema
J,neg,6857,6854,Deletion_reverse,1,0,0.000801925,0.000814332,0,0.000809717,0.7797696560436047,0,10135,0.5322625894989866,B,1,virema
J,neg,6884,6789,Deletion_reverse,1,0,0.00059453,0.000788644,0,0.000786782,0.7797696560436047,0,10043,0.8182437420267924,B,1,virema
J,neg,6890,6887,Deletion_reverse,1,0,0.000595593,0.000593824,0,0.000591716,0.7797696560436047,0,10135,0.801929401,B,1,virema
J,neg,6907,6905,Deletion_reverse,1,0,0.000547345,0.000546747,0,0.000545554,0.7797696560436047,0,10136,0.6952059297700345,B,1,virema
J,neg,6939,8975,Insertion_reverse,1,0,0.000648088,0.000557414,0,0.000426985,0.7797696560436047,0,12174,0.7953033161865634,B,1,virema
J,neg,6940,6938,Deletion_reverse,1,0,0.000630915,0.000625391,0,0.000621891,0.7797696560436047,0,10136,0.8328086174865256,B,1,virema
J,neg,6959,9108,Insertion_reverse,1,0,0.000635728,0.001552795,0,0.000796178,0.7797696560436047,0,12287,0.7167119705140913,B,1,virema
J,neg,6961,6958,Deletion_reverse,1,0,0.000629723,0.00063857,0,0.000636943,0.7797696560436047,0,10135,0.8412381189879911,B,1,virema
J,neg,7101,7098,Deletion_reverse,1,0,0.001582278,0.001612903,0,0.00081103,0.7797696560436047,0,10135,0.5866248908737829,B,1,virema
J,neg,7170,7167,Deletion_reverse,1,0,0.000880282,0.00088574,0,0.000882613,0.7797696560436047,0,10135,0.8229022157701519,B,1,virema
J,neg,7176,9925,Insertion_reverse,1,0,0.000860585,0.000933707,0,0.000844595,0.7797696560436047,0,12887,0.6105960007331399,B,1,virema
J,neg,7181,7179,Deletion_reverse,1,0,0.000856898,0.000853971,0,0.000849618,0.7797696560436047,0,10136,0.8438015560796884,B,1,virema
J,neg,7183,7679,Insertion_reverse,1,0,0.00084674,0.003891051,0,0.000578704,0.7797696560436047,0,10634,0.6856298595703791,B,1,virema
J,neg,7190,4791,Deletion_reverse,1,0,0.000894454,0.000704722,0,0.000447427,0.7797696560436047,0,7739,0.6730385035992934,B,1,virema
J,neg,7191,7683,Insertion_reverse,1,0,0.000894454,0.00456621,0,0.000902527,0.7797696560436047,0,10630,0.6060678570235601,B,1,virema
J,neg,7246,7243,Deletion_reverse,1,0,0.000429185,0.000430478,0,0.000489716,0.7797696560436047,0,10135,0.6172928427116864,B,1,virema
J,neg,7303,7301,Deletion_reverse,1,0,0.000405186,0.000413052,0,0.000419287,0.7797696560436047,0,10136,0.5425062545700873,B,1,virema
J,neg,7365,9640,Insertion_reverse,1,0,0.000429185,0.000421585,0,0.00040833,0.7797696560436047,0,12413,0.7543607385176772,B,1,virema
J,neg,7391,7388,Deletion_reverse,1,0,0.000386548,0.000391389,0,0.000340483,0.7797696560436047,0,10135,0.808130315,B,1,virema
J,neg,7392,579,Deletion_reverse,1,0,0.000385951,0.001908397,0,0.000816993,0.7797696560436047,0,3325,0.7399920610078099,B,1,virema
J,neg,7392,8335,Insertion_reverse,1,0,0.000385951,0.001037344,0,0.000701754,0.7797696560436047,0,11081,0.7718368875150836,B,1,virema
J,neg,7401,9627,Insertion_reverse,1,0,0.000379363,0.000400641,0,0.000407,0.7797696560436047,0,12364,0.7577010055877859,B,1,virema
J,neg,7403,7401,Deletion_reverse,1,0,0.000378215,0.000379363,0,0.000331016,0.7797696560436047,0,10136,0.694792498,B,1,virema
J,neg,7433,7430,Deletion_reverse,1,0,0.000453926,0.000450857,0,0.000434972,0.7797696560436047,0,10135,0.787821669,B,1,virema
J,neg,7473,7468,Deletion_reverse,1,0,0.000677966,0.000658762,0,0.000657462,0.7797696560436047,0,10133,0.8254211073463699,B,1,virema
J,neg,7503,236,Deletion_reverse,1,0,0.00155521,0.000730994,0,0.000726744,0.7797696560436047,0,2871,0.5327704655195167,B,1,virema
J,neg,7552,7550,Deletion_reverse,1,0,0.000867303,0.000867303,0,0.000521105,0.7797696560436047,0,10136,0.6303694653886907,B,1,virema
J,neg,7554,7551,Deletion_reverse,1,0,0.000856898,0.000865801,0,0.000520833,0.7797696560436047,0,10135,0.5670403874485244,B,1,virema
J,neg,7765,7765,Insertion_reverse,1,0,0.001798561,0.001798561,0,0.000815661,0.7797696560436047,0,10138,0.654160608,B,1,virema
J,neg,7818,6927,Deletion_reverse,1,0,0.000890472,0.000495295,0,0.000492126,0.7797696560436047,0,9247,0.7801648797258081,B,1,virema
J,neg,7832,7830,Deletion_reverse,1,0,0.000781861,0.000789889,0,0.000768049,0.7797696560436047,0,10136,0.5322625894989866,B,1,virema
J,neg,7967,7965,Deletion_reverse,1,0,0.001248439,0.00127551,0,0.000808407,0.7797696560436047,0,10136,0.5819973462066403,B,1,virema
J,neg,8125,8333,Insertion_reverse,1,0,0.001246883,0.000995025,0,0.000684932,0.7797696560436047,0,10346,0.5705361050015496,B,1,virema
J,neg,8139,2293,Deletion_reverse,1,0,0.001055966,0.000439947,0,0.00045045,0.7797696560436047,0,4292,0.7101530458097097,B,1,virema
J,neg,8179,8177,Deletion_reverse,1,0,0.001005025,0.001034126,0,0.000403063,0.7797696560436047,0,10136,0.5866248908737829,B,1,virema
J,neg,8181,6260,Deletion_reverse,1,0,0.000985222,0.00041806,0,0.000432713,0.7797696560436047,0,8217,0.5903598115281633,B,1,virema
J,neg,8281,8278,Deletion_reverse,1,0,0.000653168,0.00065703,0,0.000422833,0.7797696560436047,0,10135,0.8022828982746981,B,1,virema
J,neg,8288,8285,Deletion_reverse,1,0,0.000656599,0.00065445,0,0.00042337,0.7797696560436047,0,10135,0.6462069769164913,B,1,virema
J,neg,8341,8344,Insertion_reverse,1,0,0.00094697,0.001023541,0,0.00069735,0.7797696560436047,0,10141,0.7162435624519994,B,1,virema
J,neg,8341,8345,Insertion_reverse,1,0,0.00094697,0.001036269,0,0.000701262,0.7797696560436047,0,10142,0.8453584319435757,B,1,virema
J,neg,8396,8501,Insertion_reverse,1,0,0.000729927,0.000796813,0,0.00050813,0.7797696560436047,0,10243,0.5174292044807358,B,1,virema
J,neg,8432,8430,Deletion_reverse,1,0,0.000572738,0.000574713,0,0.001123596,0.7797696560436047,0,10136,0.537505787,B,1,virema
J,neg,8474,8472,Deletion_reverse,1,0,0.000856898,0.000855432,0,0.000662252,0.7797696560436047,0,10136,0.8444575765143479,B,1,virema
J,neg,8475,9275,Insertion_reverse,1,0,0.000853971,0.00057971,0,0.000514933,0.7797696560436047,0,10938,0.7438978875378589,B,1,virema
J,neg,8490,7150,Deletion_reverse,1,0,0.000746269,0.00096432,0,0.000909918,0.7797696560436047,0,8798,0.5448202855653451,B,1,virema
J,neg,8495,8493,Deletion_reverse,1,0,0.000738552,0.000739098,0,0.000485437,0.7797696560436047,0,10136,0.8652873031700179,B,1,virema
J,neg,8509,8507,Deletion_reverse,1,0,0.000841751,0.000841751,0,0.000527148,0.7797696560436047,0,10136,0.8897091143384258,B,1,virema
J,neg,8569,8567,Deletion_reverse,1,0,0.000370782,0.000368324,0,0.000365497,0.7797696560436047,0,10136,0.754142906,B,1,virema
J,neg,8689,8686,Deletion_reverse,1,0,0.001466276,0.001545595,0,0.000951475,0.7797696560436047,0,10135,0.7469481823909869,B,1,virema
J,neg,868,868,Insertion_reverse,1,0,0.000692521,0.000692521,0,0.000400481,0.7797696560436047,0,10138,0.8295875958330378,B,1,virema
J,neg,8690,8688,Deletion_reverse,1,0,0.001459854,0.001447178,0,0.000922509,0.7797696560436047,0,10136,0.5519120373861031,B,1,virema
J,neg,8690,9106,Insertion_reverse,1,0,0.001459854,0.00149925,0,0.000754148,0.7797696560436047,0,10554,0.5700254238890028,B,1,virema
J,neg,8784,8780,Deletion_reverse,1,0,0.000481464,0.000490677,0,0.000484731,0.7797696560436047,0,10134,0.5025819349368777,B,1,virema
J,neg,8807,7149,Deletion_reverse,1,0,0.000320205,0.000942507,0,0.000864304,0.7797696560436047,0,8480,0.6742067309532748,B,1,virema
J,neg,8825,8823,Deletion_reverse,1,0,0.000307598,0.000307314,0,0.000357143,0.7797696560436047,0,10136,0.8415818957507998,B,1,virema
J,neg,8843,8840,Deletion_reverse,1,0,0.000338753,0.000319898,0,0.000347464,0.7797696560436047,0,10135,0.6030445498424831,B,1,virema
J,neg,8844,4446,Deletion_reverse,1,0,0.000518403,0.000753012,0,0.000748503,0.7797696560436047,0,5740,0.6385052734773886,B,1,virema
J,neg,8845,8841,Deletion_reverse,1,0,0.00036245,0.000324465,0,0.000349528,0.7797696560436047,0,10134,0.7460369398420413,B,1,virema
J,neg,8872,8870,Deletion_reverse,1,0,0.00036036,0.000358295,0,0.00036846,0.7797696560436047,0,10136,0.7892057564870225,B,1,virema
J,neg,8879,8877,Deletion_reverse,1,0,0.000361795,0.000360881,0,0.000369686,0.7797696560436047,0,10136,0.7636588996995011,B,1,virema
J,neg,8900,8898,Deletion_reverse,1,0,0.000632111,0.000636537,0,0.000620732,0.7797696560436047,0,10136,0.6284915690321509,B,1,virema
J,neg,8943,6760,Deletion_reverse,1,0,0.00060423,0.000780031,0,0.000778816,0.7797696560436047,0,7955,0.786996957,B,1,virema
J,neg,895,4656,Insertion_reverse,1,0,0.000638162,0.000652742,0,0.000276702,0.7797696560436047,0,13899,0.7588067933834098,B,1,virema
J,neg,8963,8961,Deletion_reverse,1,0,0.000581058,0.000586854,0,0.000449438,0.7797696560436047,0,10136,0.8330253706172402,B,1,virema
J,neg,9006,9004,Deletion_reverse,1,0,0.000523286,0.000527983,0,0.000372162,0.7797696560436047,0,10136,0.6489812194386119,B,1,virema
J,neg,900,6926,Insertion_reverse,1,0,0.000632111,0.000505817,0,0.000503271,0.7797696560436047,0,16164,0.7535820986592255,B,1,virema
J,neg,9020,1603,Deletion_reverse,1,0,0.000572738,0.000971817,0,0.000970874,0.7797696560436047,0,2721,0.7010594177058466,B,1,virema
J,neg,9046,9043,Deletion_reverse,1,0,0.000648508,0.000643501,0,0.000410846,0.7797696560436047,0,10135,0.8458287717653195,B,1,virema
J,neg,914,7683,Insertion_reverse,1,0,0.000672043,0.00456621,0,0.000902527,0.7797696560436047,0,16907,0.5458617114850802,B,1,virema
J,neg,9199,9196,Deletion_reverse,1,0,0.000641849,0.000640615,0,0.000639386,0.7797696560436047,0,10135,0.8732140363369713,B,1,virema
J,neg,9201,6115,Deletion_reverse,1,0,0.000636943,0.000711238,0,0.00042337,0.7797696560436047,0,7052,0.8117323162990222,B,1,virema
J,neg,9202,6201,Deletion_reverse,1,0,0.000636943,0.000389408,0,0.000366435,0.7797696560436047,0,7137,0.7934585910553089,B,1,virema
J,neg,931,929,Deletion_reverse,1,0,0.000581734,0.000584454,0,0.000545256,0.7797696560436047,0,10136,0.7301466403424901,B,1,virema
J,neg,9340,9338,Deletion_reverse,1,0,0.000946074,0.00094697,0,0.000943396,0.7797696560436047,0,10136,0.6954299165266222,B,1,virema
J,neg,9346,9344,Deletion_reverse,1,0,0.00096432,0.000948767,0,0.00094518,0.7797696560436047,0,10136,0.7672831793651854,B,1,virema
J,neg,9375,8131,Deletion_reverse,1,0,0.001408451,0.001070664,0,0.000371885,0.7797696560436047,0,8894,0.7680434630098922,B,1,virema
J,neg,9377,5714,Deletion_reverse,1,0,0.001355014,0.002717391,0,0.000587889,0.7797696560436047,0,6475,0.670312196,B,1,virema
J,neg,9378,9376,Deletion_reverse,1,0,0.001364256,0.001344086,0,0.001340483,0.7797696560436047,0,10136,0.8214989659563344,B,1,virema
J,neg,9390,8683,Deletion_reverse,1,0,0.001779359,0.00125,0,0.000837521,0.7797696560436047,0,9431,0.6178167849306998,B,1,virema
J,neg,9479,9477,Deletion_reverse,1,0,0.000527983,0.000529942,0,0.000540541,0.7797696560436047,0,10136,0.6037928364940124,B,1,virema
J,neg,9480,9477,Deletion_reverse,1,0,0.000505561,0.000529942,0,0.000540541,0.7797696560436047,0,10135,0.5440438049829368,B,1,virema
J,neg,9518,229,Deletion_reverse,1,0,0.000834028,0.000582072,0,0.000581395,0.7797696560436047,0,849,0.7595711989871022,B,1,virema
J,neg,9523,9521,Deletion_reverse,1,0,0.000822368,0.000825764,0,0.000675219,0.7797696560436047,0,10136,0.8444575765143479,B,1,virema
J,neg,9551,9549,Deletion_reverse,1,0,0.000725689,0.000724638,0,0.000507099,0.7797696560436047,0,10136,0.5764564676612826,B,1,virema
J,neg,9579,8240,Deletion_reverse,1,0,0.000604961,0.000414422,0,0.000372995,0.7797696560436047,0,8799,0.7769430992137177,B,1,virema
J,neg,9590,9588,Deletion_reverse,1,0,0.000597015,0.00059988,0,0.000389257,0.7797696560436047,0,10136,0.7950325494716093,B,1,virema
J,neg,960,957,Deletion_reverse,1,0,0.00076746,0.000763942,0,0.000762195,0.7797696560436047,0,10135,0.8471755188852002,B,1,virema
J,neg,9666,978,Deletion_reverse,1,0,0.000738007,0.000930233,0,0.000910747,0.7797696560436047,0,1450,0.7837316289538826,B,1,virema
J,neg,967,965,Deletion_reverse,1,0,0.000773994,0.00076864,0,0.000764526,0.7797696560436047,0,10136,0.8478201339776873,B,1,virema
J,neg,9719,9717,Deletion_reverse,1,0,0.00101833,0.001034126,0,0.000625,0.7797696560436047,0,10136,0.7751895213875308,B,1,virema
J,neg,9757,9755,Deletion_reverse,1,0,0.000904159,0.000904159,0,0.000569152,0.7797696560436047,0,10136,0.8339991746074579,B,1,virema
J,neg,9764,9761,Deletion_reverse,1,0,0.000897666,0.000896057,0,0.000562114,0.7797696560436047,0,10135,0.7540071179785152,B,1,virema
J,neg,9768,9766,Deletion_reverse,1,0,0.000891266,0.000897666,0,0.000557103,0.7797696560436047,0,10136,0.5276818576193585,B,1,virema
J,neg,9785,9782,Deletion_reverse,1,0,0.000634518,0.000636132,0,0.000485201,0.7797696560436047,0,10135,0.6790046388967064,B,1,virema
J,neg,9871,9867,Deletion_reverse,1,0,0.000877193,0.000863558,0,0.000818331,0.7797696560436047,0,10134,0.7908531328992411,B,1,virema
J,neg,9871,9930,Insertion_reverse,1,0,0.000877193,0.001508296,0,0.001109878,0.7797696560436047,0,10197,0.6535378804113321,B,1,virema
J,neg,9874,9872,Deletion_reverse,1,0,0.000875657,0.000874891,0,0.000827815,0.7797696560436047,0,10136,0.6901668127216851,B,1,virema
J,neg,9883,9924,Insertion_reverse,1,0,0.000913242,0.00090009,0,0.000815661,0.7797696560436047,0,10179,0.5890657031030568,B,1,virema
J,neg,9885,9883,Deletion_reverse,1,0,0.000906618,0.000913242,0,0.000906618,0.7797696560436047,0,10136,0.7301410469462324,B,1,virema
